I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
196.44,236.82,26.859,-225.67,71.628,127.48,,,,,,
200.28,240.21,26.528,-229.27,73.789,129.01,,,,,,
204.1,243.45,26.143,-232.75,75.957,130.45,,,,,,
207.89,246.52,25.726,-236.1,78.116,131.79,,,,,,
211.65,249.43,25.31,-239.31,80.254,133.05,,,,,,
215.37,252.23,24.923,-242.44,82.365,134.29,,,,,,
219.08,255.0,24.576,-245.53,84.452,135.58,,,,,,
222.76,257.81,24.269,-248.6,86.518,136.98,,,,,,
226.4,260.67,23.994,-251.66,88.565,138.49,,,,,,
229.96,263.59,23.746,-254.7,90.584,140.07,,,,,,
233.41,266.53,23.531,-257.7,92.555,141.68,,,,,,
236.7,269.42,23.38,-260.61,94.448,143.26,,,,,,
239.81,272.21,23.346,-263.39,96.232,144.77,,,,,,
242.7,274.87,23.48,-266.0,97.884,146.19,,,,,,
245.41,277.38,23.797,-268.44,99.392,147.53,,,,,,
247.94,279.78,24.259,-270.74,100.75,148.78,,,,,,
250.31,282.14,24.78,-272.94,101.95,150.0,,,,,,
252.56,284.51,25.265,-275.09,102.98,151.22,,,,,,
254.69,286.97,25.646,-277.24,103.81,152.47,,,,,,
256.66,289.54,25.906,-279.4,104.39,153.78,,,,,,
258.39,292.18,26.073,-281.52,104.67,155.12,,,,,,
259.68,294.61,26.194,-283.41,104.57,156.41,,,,,,
260.17,296.34,26.303,-284.64,104.02,157.41,,,,,,
259.36,296.65,26.382,-284.57,102.89,157.79,,,,,,
256.61,294.86,26.36,-282.51,101.03,157.16,,,,,,
251.44,290.5,26.141,-277.97,98.233,155.2,,,,,,
243.6,283.39,25.646,-270.75,94.335,151.76,,,,,,
233.22,273.56,24.846,-260.93,89.313,146.79,,,,,,
220.58,261.22,23.769,-248.74,83.296,140.4,,,,,,
206.07,246.61,22.483,-234.44,76.488,132.72,,,,,,
190.03,230.04,21.07,-218.35,69.084,123.96,,,,,,
172.78,211.81,19.599,-200.72,61.228,114.3,,,,,,
154.61,192.24,18.105,-181.88,53.028,103.91,,,,,,
135.79,171.66,16.587,-162.13,44.603,92.961,,,,,,
116.61,150.4,15.022,-141.82,36.147,81.569,,,,,,
97.379,128.8,13.387,-121.31,27.928,69.817,,,,,,
78.404,107.21,11.66,-100.98,20.21,57.759,,,,,,
59.963,86.078,9.8334,-81.19,13.159,45.467,,,,,,
42.434,65.846,7.9222,-62.266,6.821,33.112,,,,,,
26.521,46.798,5.9583,-44.414,1.1615,21.078,,,,,,
13.125,28.938,3.9677,-27.921,-3.8508,10.016,,,,,,
2.542,12.411,1.9641,-13.508,-8.1914,0.55401,,,,,,
-5.884,-1.9373,-0.038286,-1.9816,-11.8,-7.1269,,,,,,
-13.025,-13.165,-2.0177,6.7322,-14.664,-13.27,,,,,,
-19.335,-21.333,-3.9491,13.503,-16.856,-18.214,,,,,,
-24.882,-27.28,-5.8078,19.119,-18.503,-22.198,,,,,,
-29.605,-31.836,-7.5674,23.94,-19.731,-25.37,,,,,,
-33.478,-35.51,-9.2032,28.049,-20.644,-27.855,,,,,,
-36.547,-38.548,-10.699,31.454,-21.316,-29.788,,,,,,
-38.914,-41.061,-12.05,34.185,-21.803,-31.297,,,,,,
-40.696,-43.113,-13.253,36.318,-22.149,-32.484,,,,,,
-42.013,-44.758,-14.296,37.95,-22.39,-33.421,,,,,,
-42.974,-46.056,-15.16,39.18,-22.556,-34.153,,,,,,
-43.673,-47.062,-15.822,40.1,-22.671,-34.709,,,,,,
-44.179,-47.824,-16.268,40.78,-22.749,-35.11,,,,,,
-44.534,-48.372,-16.506,41.264,-22.794,-35.371,,,,,,
-44.749,-48.722,-16.572,41.572,-22.798,-35.51,,,,,,
-44.814,-48.879,-16.522,41.705,-22.748,-35.545,,,,,,
-44.712,-48.851,-16.424,41.66,-22.63,-35.503,,,,,,
-44.435,-48.653,-16.337,41.437,-22.437,-35.408,,,,,,
-43.99,-48.309,-16.296,41.049,-22.173,-35.28,,,,,,
-43.398,-47.843,-16.305,40.518,-21.854,-35.131,,,,,,
-42.689,-47.274,-16.345,39.872,-21.498,-34.959,,,,,,
-41.891,-46.624,-16.391,39.14,-21.118,-34.761,,,,,,
-41.032,-45.919,-16.434,38.355,-20.718,-34.539,,,,,,
-40.139,-45.194,-16.48,37.556,-20.295,-34.301,,,,,,
-39.245,-44.484,-16.543,36.777,-19.853,-34.057,,,,,,
-38.385,-43.807,-16.628,36.045,-19.406,-33.813,,,,,,
-37.588,-43.16,-16.724,35.369,-18.982,-33.565,,,,,,
-36.873,-42.526,-16.814,34.742,-18.609,-33.307,,,,,,
-36.236,-41.888,-16.883,34.146,-18.3,-33.034,,,,,,
-35.659,-41.242,-16.923,33.566,-18.048,-32.749,,,,,,
-35.114,-40.593,-16.922,32.99,-17.835,-32.461,,,,,,
-34.578,-39.953,-16.865,32.418,-17.642,-32.175,,,,,,
-34.051,-39.335,-16.726,31.859,-17.468,-31.891,,,,,,
-33.563,-38.751,-16.477,31.335,-17.332,-31.602,,,,,,
-33.164,-38.218,-16.098,30.883,-17.27,-31.3,,,,,,
-32.913,-37.752,-15.589,30.541,-17.312,-30.984,,,,,,
-32.845,-37.368,-14.97,30.333,-17.475,-30.656,,,,,,
-32.964,-37.068,-14.281,30.264,-17.747,-30.325,,,,,,
-33.228,-36.839,-13.566,30.307,-18.096,-30.001,,,,,,
-33.568,-36.657,-12.867,30.413,-18.47,-29.691,,,,,,
-33.905,-36.494,-12.213,30.53,-18.822,-29.404,,,,,,
-34.181,-36.338,-11.62,30.621,-19.115,-29.151,,,,,,
-34.376,-36.194,-11.091,30.677,-19.337,-28.942,,,,,,
-34.508,-36.084,-10.616,30.718,-19.501,-28.788,,,,,,
-34.614,-36.032,-10.178,30.776,-19.629,-28.691,,,,,,
-34.733,-36.054,-9.772,30.879,-19.74,-28.65,,,,,,
-34.878,-36.161,-9.4158,31.043,-19.834,-28.663,,,,,,
-35.041,-36.349,-9.1503,31.266,-19.898,-28.731,,,,,,
-35.194,-36.601,-9.0211,31.532,-19.908,-28.851,,,,,,
-35.309,-36.893,-9.0568,31.816,-19.851,-29.02,,,,,,
-35.367,-37.199,-9.2563,32.093,-19.721,-29.227,,,,,,
-35.363,-37.496,-9.5885,32.343,-19.531,-29.459,,,,,,
-35.302,-37.76,-10.001,32.549,-19.301,-29.7,,,,,,
-35.193,-37.96,-10.431,32.693,-19.064,-29.921,,,,,,
-35.04,-38.059,-10.823,32.751,-18.849,-30.088,,,,,,
-34.839,-38.016,-11.131,32.695,-18.679,-30.165,,,,,,
-34.578,-37.809,-11.334,32.512,-18.557,-30.13,,,,,,
-34.252,-37.446,-11.43,32.209,-18.468,-29.983,,,,,,
-33.867,-36.972,-11.434,31.819,-18.384,-29.749,,,,,,
-33.439,-36.452,-11.368,31.392,-18.28,-29.471,,,,,,
-32.992,-35.954,-11.245,30.976,-18.141,-29.192,,,,,,
-32.548,-35.525,-11.058,30.608,-17.965,-28.945,,,,,,
-32.118,-35.186,-10.79,30.298,-17.756,-28.74,,,,,,
-31.691,-34.932,-10.435,30.034,-17.508,-28.577,,,,,,
-31.229,-34.74,-10.019,29.785,-17.196,-28.449,,,,,,
-30.665,-34.584,-9.6101,29.503,-16.769,-28.36,,,,,,
-29.905,-34.439,-9.305,29.132,-16.152,-28.325,,,,,,
-28.844,-34.276,-9.2039,28.611,-15.252,-28.363,,,,,,
-27.387,-34.06,-9.3842,27.88,-13.986,-28.483,,,,,,
-25.478,-33.744,-9.889,26.886,-12.315,-28.671,,,,,,
-23.129,-33.281,-10.728,25.603,-10.282,-28.895,,,,,,
-20.444,-32.631,-11.88,24.045,-8.0113,-29.107,,,,,,
-17.608,-31.778,-13.297,22.274,-5.6662,-29.253,,,,,,
-14.832,-30.722,-14.918,20.383,-3.3799,-29.278,,,,,,
-12.282,-29.477,-16.674,18.462,-1.2319,-29.136,,,,,,
-10.018,-28.066,-18.467,16.57,0.74854,-28.8,,,,,,
-8.004,-26.536,-20.159,14.742,2.5774,-28.287,,,,,,
-6.1483,-24.98,-21.602,13.005,4.2995,-27.67,,,,,,
-4.3673,-23.534,-22.687,11.403,5.9566,-27.068,,,,,,
-2.625,-22.345,-23.341,9.9942,7.5698,-26.607,,,,,,
-0.94594,-21.519,-23.494,8.8429,9.1337,-26.363,,,,,,
0.59355,-21.092,-23.1,8.0,10.603,-26.323,,,,,,
1.884,-21.039,-22.161,7.5046,11.894,-26.42,,,,,,
2.8005,-21.322,-20.734,7.3921,12.913,-26.582,,,,,,
3.2217,-21.918,-18.959,7.6988,13.587,-26.783,,,,,,
3.0493,-22.827,-17.166,8.4551,13.873,-27.052,,,,,,
2.2257,-24.054,-15.863,9.6739,13.752,-27.439,,,,,,
0.74243,-25.593,-15.522,11.341,13.226,-27.987,,,,,,
-1.3657,-27.412,-16.34,13.416,12.32,-28.707,,,,,,
-4.0384,-29.462,-18.151,15.841,11.077,-29.573,,,,,,
-7.2119,-31.689,-20.523,18.554,9.5277,-30.538,,,,,,
-10.824,-34.049,-22.962,21.5,7.6545,-31.552,,,,,,
-14.796,-36.514,-25.102,24.623,5.4172,-32.575,,,,,,
-19.0,-39.055,-26.728,27.852,2.8296,-33.583,,,,,,
-23.26,-41.631,-27.674,31.09,0.0039317,-34.554,,,,,,
-27.387,-44.174,-27.799,34.231,-2.9043,-35.462,,,,,,
-31.242,-46.604,-27.047,37.177,-5.7895,-36.273,,,,,,
-34.758,-48.838,-25.488,39.856,-8.6188,-36.954,,,,,,
-37.933,-50.808,-23.331,42.225,-11.381,-37.48,,,,,,
-40.79,-52.471,-20.88,44.267,-14.049,-37.843,,,,,,
-43.356,-53.821,-18.434,45.99,-16.589,-38.054,,,,,,
-45.648,-54.883,-16.186,47.427,-18.967,-38.133,,,,,,
-47.681,-55.706,-14.206,48.626,-21.134,-38.11,,,,,,
-49.476,-56.345,-12.472,49.64,-23.028,-38.013,,,,,,
-51.057,-56.847,-10.915,50.512,-24.617,-37.868,,,,,,
-52.441,-57.242,-9.4546,51.266,-25.916,-37.693,,,,,,
-53.642,-57.548,-8.0304,51.913,-26.971,-37.499,,,,,,
-54.669,-57.777,-6.6246,52.46,-27.831,-37.293,,,,,,
-55.533,-57.949,-5.2599,52.916,-28.539,-37.084,,,,,,
-56.255,-58.091,-3.9837,53.297,-29.128,-36.884,,,,,,
-56.856,-58.232,-2.841,53.622,-29.625,-36.709,,,,,,
-57.358,-58.392,-1.851,53.908,-30.052,-36.57,,,,,,
-57.775,-58.578,-1.0076,54.168,-30.423,-36.473,,,,,,
-58.118,-58.791,-0.29959,54.405,-30.742,-36.419,,,,,,
-58.391,-59.032,0.27184,54.625,-31.005,-36.412,,,,,,
-58.606,-59.304,0.69373,54.832,-31.207,-36.455,,,,,,
-58.78,-59.612,0.95766,55.035,-31.349,-36.548,,,,,,
-58.934,-59.953,1.0765,55.24,-31.444,-36.688,,,,,,
-59.089,-60.306,1.0881,55.447,-31.514,-36.859,,,,,,
-59.253,-60.64,1.0407,55.646,-31.582,-37.039,,,,,,
-59.416,-60.917,0.9648,55.815,-31.658,-37.211,,,,,,
-59.55,-61.118,0.84136,55.933,-31.727,-37.372,,,,,,
-59.62,-61.272,0.56775,55.996,-31.743,-37.551,,,,,,
-59.591,-61.476,-0.058928,56.04,-31.626,-37.822,,,,,,
-59.462,-61.904,-1.3151,56.148,-31.284,-38.307,,,,,,
-59.272,-62.801,-3.4367,56.461,-30.644,-39.162,,,,,,
-59.117,-64.436,-6.4822,57.145,-29.684,-40.641,,,,,,
-59.122,-67.163,-9.7298,58.337,-28.424,-43.605,,,,,,
-59.391,-71.269,-9.1678,60.081,-26.921,-48.438,,,,,,
-59.937,-73.144,-6.7069,62.164,-25.256,-46.866,,,,,,
-60.634,-70.162,-3.2492,63.854,-23.43,-43.029,,,,,,
-61.222,-67.702,-0.38613,64.579,-21.211,-40.349,,,,,,
-61.354,-67.008,-0.80554,64.857,-18.178,-40.01,,,,,,
-60.649,-70.569,-8.7956,65.801,-13.963,-45.21,,,,,,
-58.671,-85.04,-27.958,68.662,-8.5724,-62.122,,,,,,
-55.238,-114.21,-58.952,81.983,-2.5827,-93.194,,,,,,
-60.118,-158.2,-103.89,105.33,3.287,-138.02,,,,,,
-73.452,-215.5,-159.14,135.19,9.5362,-194.5,,,,,,
-85.55,-280.81,-210.02,170.21,18.959,-255.29,,,,,,
-98.605,-340.17,-248.84,204.2,32.435,-305.11,,,,,,
-107.39,-373.87,-268.15,226.2,43.074,-330.59,,,,,,
-104.99,-365.11,-260.68,222.72,45.176,-321.46,,,,,,
-82.915,-298.56,-219.2,180.99,39.333,-266.39,,,,,,
-32.592,-161.58,-137.22,90.618,28.82,-155.55,,,,,,
52.168,50.249,-11.547,-55.692,16.694,14.591,,,,,,
166.65,329.27,154.37,-251.98,3.9394,238.2,,,,,,
295.54,652.69,348.17,-477.32,-14.484,497.38,,,,,,
426.95,981.32,547.06,-707.0,-41.436,760.48,,,,,,
542.38,1261.8,717.66,-904.81,-66.187,984.04,,,,,,
619.58,1436.6,822.53,-1031.2,-81.705,1121.0,,,,,,
638.8,1461.3,834.21,-1054.1,-84.714,1136.4,,,,,,
588.92,1323.4,749.98,-961.52,-77.013,1023.7,,,,,,
471.98,1053.1,597.35,-768.52,-68.836,812.48,,,,,,
305.01,714.92,423.47,-515.67,-71.858,558.69,,,,,,
117.85,384.48,273.85,-256.19,-90.493,322.18,,,,,,
-54.463,121.54,174.31,-37.973,-120.46,144.56,,,,,,
-179.98,-46.687,126.16,108.41,-152.72,38.904,,,,,,
-244.68,-117.93,113.84,173.95,-176.11,-4.277,,,,,,
-254.6,-122.7,117.28,179.56,-183.3,-7.0268,,,,,,
-226.17,-94.234,120.7,150.14,-173.68,7.0832,,,,,,
-178.99,-57.433,115.4,108.12,-150.59,22.063,,,,,,
-129.54,-27.39,99.696,69.3,-120.34,29.56,,,,,,
-88.536,-9.85,76.152,41.558,-91.047,27.837,,,,,,
-59.929,-4.0996,52.644,25.758,-67.352,19.237,,,,,,
-51.851,-18.787,32.86,33.937,-49.278,4.478,,,,,,
-51.201,-40.266,17.188,44.19,-36.498,-15.572,,,,,,
-47.918,-42.245,12.924,43.896,-29.6,-19.4,,,,,,
-47.214,-41.376,11.173,42.323,-26.994,-20.694,,,,,,
-48.003,-39.437,10.407,40.474,-26.69,-21.051,,,,,,
-47.168,-37.378,11.763,37.971,-28.035,-21.105,,,,,,
-44.712,-35.715,14.216,35.28,-28.639,-21.188,,,,,,
-41.981,-34.56,14.889,32.993,-27.871,-21.431,,,,,,
-39.642,-33.819,13.653,31.283,-26.875,-21.822,,,,,,
-37.784,-33.357,12.015,30.028,-25.966,-22.293,,,,,,
-36.246,-33.035,10.546,29.027,-25.149,-22.764,,,,,,
-34.816,-32.715,9.3189,28.091,-24.369,-23.155,,,,,,
-33.32,-32.281,8.3103,27.074,-23.57,-23.404,,,,,,
-31.648,-31.655,7.4737,25.876,-22.711,-23.484,,,,,,
-29.749,-30.804,6.7579,24.45,-21.772,-23.392,,,,,,
-27.629,-29.725,6.1197,22.787,-20.752,-23.137,,,,,,
-25.331,-28.429,5.5318,20.912,-19.667,-22.731,,,,,,
-22.914,-26.931,4.9822,18.863,-18.549,-22.182,,,,,,
-20.441,-25.242,4.4734,16.678,-17.435,-21.482,,,,,,
-17.948,-23.357,4.0244,14.382,-16.356,-20.608,,,,,,
-15.439,-21.255,3.6704,11.97,-15.325,-19.528,,,,,,
-12.878,-18.904,3.4549,9.4181,-14.326,-18.211,,,,,,
-10.204,-16.275,3.4116,6.6864,-13.315,-16.653,,,,,,
-7.3551,-13.353,3.5515,3.7362,-12.236,-14.883,,,,,,
-4.2791,-10.132,3.8634,0.53288,-11.04,-12.944,,,,,,
-0.94195,-6.5886,4.3247,-2.9613,-9.6947,-10.854,,,,,,
2.6812,-2.6507,4.9116,-6.7987,-8.1914,-8.5762,,,,,,
6.6144,1.8044,5.6005,-11.05,-6.5388,-6.0246,,,,,,
10.882,6.915,6.3647,-15.792,-4.7539,-3.1111,,,,,,
15.505,12.768,7.1703,-21.074,-2.8484,0.19377,,,,,,
20.491,19.33,7.9709,-26.894,-0.82103,3.8248,,,,,,
25.825,26.432,8.7066,-33.172,1.34,7.6418,,,,,,
31.465,33.832,9.321,-39.772,3.6432,11.498,,,,,,
37.343,41.314,9.7922,-46.54,6.0775,15.318,,,,,,
43.372,48.771,10.149,-53.355,8.6051,19.128,,,,,,
49.469,56.194,10.456,-60.149,11.171,23.033,,,,,,
55.591,63.61,10.77,-66.903,13.727,27.141,,,,,,
61.754,71.022,11.113,-73.633,16.258,31.483,,,,,,
68.032,78.393,11.461,-80.366,18.796,35.98,,,,,,
74.518,85.663,11.754,-87.123,21.41,40.471,,,,,,
81.259,92.771,11.929,-93.903,24.174,44.784,,,,,,
88.204,99.676,11.963,-100.67,27.131,48.81,,,,,,
95.198,106.36,11.894,-107.36,30.259,52.538,,,,,,
102.03,112.85,11.815,-113.89,33.46,56.046,,,,,,
108.51,119.17,11.837,-120.19,36.586,59.447,,,,,,
114.5,125.33,12.039,-126.18,39.492,62.829,,,,,,
119.94,131.3,12.435,-131.83,42.094,66.214,,,,,,
124.86,137.03,12.977,-137.11,44.394,69.562,,,,,,
129.36,142.45,13.583,-142.06,46.456,72.806,,,,,,
133.52,147.57,14.176,-146.72,48.364,75.89,,,,,,
137.46,152.41,14.708,-151.14,50.189,78.798,,,,,,
141.25,157.02,15.16,-155.4,51.967,81.543,,,,,,
144.92,161.47,15.547,-159.51,53.712,84.15,,,,,,
148.51,165.79,15.907,-163.51,55.421,86.643,,,,,,
152.05,170.02,16.291,-167.43,57.093,89.048,,,,,,
155.56,174.15,16.748,-171.27,58.736,91.38,,,,,,
159.07,178.19,17.287,-175.04,60.371,93.632,,,,,,
162.55,182.09,17.875,-178.73,62.022,95.77,,,,,,
165.99,185.81,18.447,-182.29,63.7,97.752,,,,,,
169.33,189.31,18.94,-185.69,65.387,99.56,,,,,,
172.52,192.58,19.313,-188.9,67.039,101.21,,,,,,
175.55,195.66,19.552,-191.94,68.613,102.74,,,,,,
178.46,198.63,19.659,-194.89,70.103,104.2,,,,,,
181.34,201.55,19.632,-197.82,71.55,105.62,,,,,,
184.3,204.48,19.461,-200.83,73.038,107.02,,,,,,
187.43,207.46,19.127,-203.98,74.652,108.38,,,,,,
190.8,210.48,18.625,-207.29,76.451,109.69,,,,,,
194.4,213.53,17.965,-210.74,78.453,110.93,,,,,,
198.16,216.59,17.163,-214.27,80.635,112.05,,,,,,
202.01,219.57,16.226,-217.79,82.953,113.01,,,,,,
205.86,222.43,15.155,-221.25,85.355,113.75,,,,,,
209.67,225.18,13.96,-224.62,87.8,114.33,,,,,,
213.43,227.91,12.669,-227.92,90.251,114.87,,,,,,
217.13,230.75,11.333,-231.21,92.677,115.55,,,,,,
220.8,233.8,10.006,-234.56,95.058,116.47,,,,,,
224.45,237.04,8.7311,-237.95,97.391,117.62,,,,,,
228.08,240.37,7.5286,-241.34,99.689,118.9,,,,,,
231.67,243.67,6.4202,-244.69,101.96,120.2,,,,,,
235.22,246.86,5.4444,-247.97,104.2,121.41,,,,,,
238.7,249.95,4.6511,-251.16,106.36,122.52,,,,,,
242.09,252.92,4.0827,-254.27,108.41,123.53,,,,,,
245.37,255.79,3.7648,-257.3,110.28,124.47,,,,,,
248.49,258.54,3.7079,-260.24,111.94,125.36,,,,,,
251.42,261.13,3.9082,-263.06,113.36,126.2,,,,,,
254.1,263.58,4.3439,-265.75,114.49,126.99,,,,,,
256.48,265.96,4.9689,-268.35,115.27,127.74,,,,,,
258.45,268.43,5.7142,-270.89,115.57,128.48,,,,,,
259.83,271.17,6.5025,-273.32,115.24,129.25,,,,,,
260.23,274.17,7.2675,-275.34,114.13,130.12,,,,,,
259.05,276.83,7.9583,-276.11,112.15,131.16,,,,,,
255.64,277.47,8.5297,-274.32,109.28,132.25,,,,,,
249.49,273.81,8.9467,-268.84,105.57,132.61,,,,,,
240.54,264.75,9.1999,-259.47,101.08,130.78,,,,,,
229.05,251.02,9.3037,-246.8,95.839,125.66,,,,,,
215.44,234.18,9.2711,-231.66,89.871,117.67,,,,,,
200.15,215.48,9.1012,-214.77,83.204,108.0,,,,,,
183.54,195.73,8.7866,-196.61,75.909,97.552,,,,,,
165.85,175.35,8.3124,-177.51,68.079,86.759,,,,,,
147.32,154.59,7.6439,-157.73,59.794,75.745,,,,,,
128.18,133.64,6.7422,-137.53,51.118,64.515,,,,,,
108.71,112.75,5.6091,-117.25,42.177,53.102,,,,,,
89.274,92.231,4.3108,-97.23,33.254,41.642,,,,,,
70.226,72.386,2.9522,-77.819,24.785,30.346,,,,,,
51.904,53.427,1.6355,-59.24,17.14,19.41,,,,,,
34.773,35.35,0.42924,-41.586,10.38,8.9892,,,,,,
19.575,17.931,-0.65586,-24.962,4.3569,-0.70162,,,,,,
7.0099,1.2412,-1.6697,-9.9195,-1.0119,-9.278,,,,,,
-2.9619,-13.202,-2.6763,2.4263,-5.6761,-16.275,,,,,,
-11.055,-23.446,-3.7137,11.595,-9.5756,-21.512,,,,,,
-17.915,-30.019,-4.8088,18.423,-12.727,-25.283,,,,,,
-23.814,-34.714,-5.9892,23.916,-15.222,-28.064,,,,,,
-28.833,-38.558,-7.2619,28.545,-17.182,-30.217,,,,,,
-33.037,-41.855,-8.585,32.458,-18.726,-31.944,,,,,,
-36.513,-44.672,-9.8762,35.725,-19.947,-33.346,,,,,,
-39.355,-47.053,-11.064,38.421,-20.908,-34.486,,,,,,
-41.658,-49.068,-12.13,40.638,-21.651,-35.419,,,,,,
-43.512,-50.792,-13.094,42.468,-22.209,-36.198,,,,,,
-44.996,-52.283,-13.975,43.981,-22.612,-36.867,,,,,,
-46.174,-53.57,-14.759,45.226,-22.894,-37.452,,,,,,
-47.101,-54.66,-15.399,46.234,-23.091,-37.956,,,,,,
-47.831,-55.548,-15.837,47.032,-23.25,-38.369,,,,,,
-48.418,-56.233,-16.036,47.65,-23.419,-38.678,,,,,,
-48.917,-56.724,-15.985,48.126,-23.637,-38.871,,,,,,
-49.373,-57.043,-15.702,48.494,-23.925,-38.95,,,,,,
-49.814,-57.22,-15.225,48.789,-24.278,-38.925,,,,,,
-50.249,-57.294,-14.605,49.037,-24.675,-38.819,,,,,,
-50.671,-57.303,-13.907,49.255,-25.079,-38.663,,,,,,
-51.056,-57.279,-13.194,49.447,-25.453,-38.49,,,,,,
-51.369,-57.231,-12.512,49.599,-25.764,-38.321,,,,,,
-51.575,-57.148,-11.882,49.687,-25.994,-38.158,,,,,,
-51.655,-57.006,-11.292,49.685,-26.141,-37.992,,,,,,
-51.61,-56.784,-10.72,49.581,-26.219,-37.808,,,,,,
-51.469,-56.473,-10.147,49.383,-26.256,-37.594,,,,,,
-51.277,-56.077,-9.5717,49.113,-26.28,-37.345,,,,,,
-51.08,-55.615,-9.0079,48.804,-26.316,-37.065,,,,,,
-50.904,-55.108,-8.4766,48.482,-26.373,-36.764,,,,,,
-50.756,-54.577,-7.9987,48.168,-26.44,-36.453,,,,,,
-50.619,-54.04,-7.5876,47.866,-26.501,-36.14,,,,,,
-50.473,-53.505,-7.2383,47.574,-26.541,-35.829,,,,,,
-50.299,-52.971,-6.9183,47.28,-26.554,-35.514,,,,,,
-50.087,-52.426,-6.5709,46.97,-26.546,-35.184,,,,,,
-49.827,-51.851,-6.1366,46.626,-26.524,-34.822,,,,,,
-49.513,-51.225,-5.5813,46.232,-26.495,-34.419,,,,,,
-49.146,-50.546,-4.9166,45.784,-26.462,-33.976,,,,,,
-48.737,-49.834,-4.2017,45.297,-26.42,-33.515,,,,,,
-48.306,-49.133,-3.5252,44.797,-26.364,-33.071,,,,,,
-47.877,-48.493,-2.9722,44.317,-26.286,-32.682,,,,,,
-47.47,-47.951,-2.5901,43.883,-26.186,-32.375,,,,,,
-47.097,-47.518,-2.3742,43.506,-26.065,-32.152,,,,,,
-46.763,-47.181,-2.2812,43.185,-25.928,-31.997,,,,,,
-46.464,-46.919,-2.2576,42.912,-25.777,-31.893,,,,,,
-46.185,-46.703,-2.2667,42.674,-25.61,-31.821,,,,,,
-45.898,-46.503,-2.2999,42.445,-25.42,-31.771,,,,,,
-45.571,-46.285,-2.3742,42.193,-25.2,-31.734,,,,,,
-45.178,-46.022,-2.5174,41.895,-24.947,-31.704,,,,,,
-44.721,-45.703,-2.7514,41.538,-24.671,-31.679,,,,,,
-44.221,-45.344,-3.0808,41.136,-24.387,-31.658,,,,,,
-43.722,-44.978,-3.489,40.721,-24.115,-31.648,,,,,,
-43.268,-44.652,-3.9408,40.335,-23.867,-31.651,,,,,,
-42.893,-44.403,-4.3889,40.02,-23.65,-31.672,,,,,,
-42.611,-44.252,-4.7845,39.8,-23.459,-31.703,,,,,,
-42.408,-44.191,-5.0903,39.677,-23.284,-31.732,,,,,,
-42.249,-44.193,-5.2903,39.623,-23.111,-31.747,,,,,,
-42.087,-44.209,-5.3885,39.593,-22.924,-31.736,,,,,,
-41.875,-44.187,-5.4022,39.529,-22.715,-31.692,,,,,,
-41.58,-44.078,-5.3563,39.385,-22.481,-31.611,,,,,,
-41.187,-43.854,-5.2821,39.132,-22.228,-31.5,,,,,,
-40.7,-43.517,-5.2176,38.771,-21.958,-31.371,,,,,,
-40.131,-43.103,-5.2083,38.324,-21.659,-31.248,,,,,,
-39.487,-42.671,-5.3087,37.828,-21.299,-31.164,,,,,,
-38.739,-42.284,-5.5765,37.304,-20.814,-31.153,,,,,,
-37.813,-41.973,-6.0559,36.739,-20.112,-31.237,,,,,,
-36.59,-41.713,-6.7507,36.071,-19.084,-31.406,,,,,,
-34.93,-41.42,-7.6139,35.198,-17.638,-31.616,,,,,,
-32.719,-40.98,-8.5736,34.008,-15.736,-31.805,,,,,,
-29.911,-40.281,-9.5809,32.411,-13.432,-31.919,,,,,,
-26.569,-39.249,-10.641,30.377,-10.847,-31.929,,,,,,
-22.868,-37.868,-11.809,27.952,-8.0905,-31.824,,,,,,
-19.048,-36.174,-13.157,25.258,-5.2016,-31.605,,,,,,
-15.331,-34.249,-14.752,22.448,-2.2025,-31.274,,,,,,
-11.842,-32.18,-16.598,19.648,0.84559,-30.825,,,,,,
-8.5965,-30.027,-18.594,16.914,3.8507,-30.247,,,,,,
-5.5328,-27.814,-20.527,14.239,6.7197,-29.523,,,,,,
-2.5781,-25.557,-22.118,11.601,9.3687,-28.654,,,,,,
0.30269,-23.309,-23.119,9.0158,11.735,-27.676,,,,,,
3.0887,-21.18,-23.402,6.5526,13.799,-26.677,,,,,,
5.7101,-19.319,-22.982,4.3249,15.579,-25.776,,,,,,
8.0593,-17.872,-21.969,2.4614,17.095,-25.079,,,,,,
9.9981,-16.937,-20.511,1.0825,18.342,-24.635,,,,,,
11.366,-16.547,-18.783,0.2835,19.27,-24.433,,,,,,
12.001,-16.678,-17.027,0.12503,19.78,-24.423,,,,,,
11.768,-17.273,-15.555,0.62815,19.728,-24.556,,,,,,
10.6,-18.269,-14.654,1.7791,18.981,-24.804,,,,,,
8.5369,-19.626,-14.444,3.539,17.538,-25.162,,,,,,
5.7118,-21.325,-14.817,5.846,15.591,-25.644,,,,,,
2.2975,-23.346,-15.491,8.6119,13.386,-26.261,,,,,,
-1.5681,-25.637,-16.186,11.729,11.012,-27.009,,,,,,
-5.792,-28.126,-16.741,15.091,8.3953,-27.869,,,,,,
-10.275,-30.731,-17.085,18.596,5.4617,-28.811,,,,,,
-14.866,-33.372,-17.154,22.132,2.2554,-29.791,,,,,,
-19.381,-35.963,-16.87,25.577,-1.0946,-30.748,,,,,,
-23.666,-38.417,-16.184,28.822,-4.4604,-31.615,,,,,,
