I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
60.342,53.786,0.55265,-53.801,34.415,28.186,,,,,,
60.263,55.386,3.2671,-54.165,33.094,31.066,,,,,,
60.208,56.984,6.0828,-54.547,31.678,33.913,,,,,,
60.167,58.554,8.9388,-54.934,30.142,36.68,,,,,,
60.127,60.06,11.708,-55.309,28.484,39.321,,,,,,
60.067,61.453,14.227,-55.647,26.725,41.782,,,,,,
59.957,62.668,16.361,-55.919,24.907,43.991,,,,,,
59.757,63.629,18.056,-56.084,23.066,45.858,,,,,,
59.422,64.251,19.342,-56.1,21.208,47.295,,,,,,
58.902,64.454,20.3,-55.924,19.303,48.227,,,,,,
58.145,64.174,21.031,-55.522,17.299,48.601,,,,,,
57.103,63.378,21.621,-54.867,15.143,48.382,,,,,,
55.727,62.061,22.128,-53.947,12.814,47.552,,,,,,
53.962,60.25,22.573,-52.752,10.332,46.122,,,,,,
51.747,57.993,22.948,-51.273,7.757,44.142,,,,,,
49.013,55.349,23.227,-49.492,5.1708,41.707,,,,,,
45.688,52.38,23.389,-47.383,2.6498,38.933,,,,,,
41.711,49.146,23.433,-44.917,0.24733,35.939,,,,,,
37.039,45.707,23.378,-42.061,-2.0131,32.83,,,,,,
31.671,42.121,23.263,-38.793,-4.1317,29.697,,,,,,
25.661,38.449,23.125,-35.107,-6.1177,26.617,,,,,,
19.146,34.739,22.987,-31.012,-7.9766,23.653,,,,,,
12.356,31.027,22.854,-26.548,-9.705,20.862,,,,,,
5.5956,27.335,22.716,-21.792,-11.295,18.291,,,,,,
-0.81439,23.683,22.564,-16.871,-12.742,15.985,,,,,,
-6.6074,20.1,22.401,-11.955,-14.056,13.975,,,,,,
-11.635,16.634,22.248,-7.2232,-15.258,12.274,,,,,,
-15.88,13.339,22.134,-2.8186,-16.383,10.867,,,,,,
-19.424,10.253,22.087,1.1848,-17.46,9.7186,,,,,,
-22.39,7.3849,22.115,4.7822,-18.508,8.7763,,,,,,
-24.895,4.7087,22.201,8.012,-19.527,7.9835,,,,,,
-27.025,2.1858,22.313,10.921,-20.502,7.2863,,,,,,
-28.842,-0.20903,22.421,13.541,-21.414,6.6436,,,,,,
-30.383,-2.4709,22.51,15.879,-22.25,6.0341,,,,,,
-31.68,-4.5682,22.581,17.934,-23.01,5.4552,,,,,,
-32.762,-6.4621,22.653,19.705,-23.701,4.9163,,,,,,
-33.662,-8.1291,22.743,21.204,-24.338,4.4293,,,,,,
-34.411,-9.5759,22.855,22.46,-24.929,3.9996,,,,,,
-35.041,-10.84,22.98,23.516,-25.473,3.6219,,,,,,
-35.579,-11.979,23.102,24.422,-25.968,3.281,,,,,,
-36.053,-13.049,23.202,25.227,-26.411,2.9577,,,,,,
-36.48,-14.082,23.278,25.968,-26.805,2.6374,,,,,,
-36.873,-15.082,23.338,26.662,-27.16,2.3171,,,,,,
-37.233,-16.024,23.4,27.31,-27.483,2.0056,,,,,,
-37.556,-16.874,23.478,27.896,-27.78,1.7185,,,,,,
-37.834,-17.609,23.573,28.404,-28.045,1.4681,,,,,,
-38.058,-18.227,23.67,28.823,-28.267,1.2569,,,,,,
-38.223,-18.747,23.741,29.15,-28.429,1.0765,,,,,,
-38.332,-19.197,23.757,29.397,-28.518,0.91041,,,,,,
-38.394,-19.605,23.696,29.579,-28.534,0.74183,,,,,,
-38.421,-19.987,23.555,29.715,-28.485,0.55962,,,,,,
-38.424,-20.341,23.34,29.815,-28.39,0.3618,,,,,,
-38.411,-20.658,23.069,29.886,-28.266,0.15347,,,,,,
-38.385,-20.937,22.753,29.933,-28.124,-0.059711,,,,,,
-38.348,-21.191,22.394,29.962,-27.965,-0.27933,,,,,,
-38.297,-21.452,21.976,29.985,-27.779,-0.51827,,,,,,
-38.227,-21.754,21.47,30.009,-27.55,-0.79794,,,,,,
-38.129,-22.121,20.841,30.038,-27.261,-1.1402,,,,,,
-37.999,-22.556,20.062,30.068,-26.904,-1.5582,,,,,,
-37.836,-23.043,19.126,30.095,-26.483,-2.0521,,,,,,
-37.649,-23.556,18.047,30.113,-26.015,-2.6111,,,,,,
-37.445,-24.064,16.853,30.116,-25.518,-3.2193,,,,,,
-37.229,-24.541,15.571,30.092,-24.999,-3.8609,,,,,,
-36.989,-24.959,14.217,30.023,-24.452,-4.5193,,,,,,
-36.704,-25.279,12.805,29.882,-23.86,-5.1704,,,,,,
-36.344,-25.451,11.364,29.638,-23.21,-5.7734,,,,,,
-35.881,-25.409,9.9558,29.256,-22.501,-6.2688,,,,,,
-35.292,-25.082,8.6807,28.705,-21.755,-6.5893,,,,,,
-34.558,-24.406,7.653,27.951,-20.999,-6.6775,,,,,,
-33.66,-23.334,6.9645,26.961,-20.259,-6.5037,,,,,,
-32.578,-21.845,6.654,25.698,-19.545,-6.0729,,,,,,
-31.285,-19.943,6.6969,24.123,-18.845,-5.4182,,,,,,
-29.733,-17.644,7.0235,22.187,-18.128,-4.5823,,,,,,
-27.844,-14.95,7.5573,19.818,-17.359,-3.5934,,,,,,
-25.494,-11.819,8.2578,16.905,-16.509,-2.4442,,,,,,
-22.507,-8.1536,9.139,13.297,-15.561,-1.0759,,,,,,
-18.678,-3.8288,10.251,8.8271,-14.516,0.63446,,,,,,
-13.82,1.2308,11.63,3.4058,-13.38,2.8742,,,,,,
-7.8753,6.956,13.245,-2.8667,-12.146,5.8342,,,,,,
-0.99903,13.106,14.981,-9.6505,-10.778,9.5463,,,,,,
6.4453,19.38,16.677,-16.486,-9.2023,13.768,,,,,,
14.029,25.58,18.172,-23.01,-7.3153,18.153,,,,,,
21.413,31.669,19.339,-29.058,-5.0151,22.527,,,,,,
28.39,37.685,20.106,-34.6,-2.24,26.926,,,,,,
34.83,43.611,20.456,-39.633,1.0004,31.444,,,,,,
40.625,49.327,20.416,-44.126,4.6212,36.047,,,,,,
45.687,54.619,20.018,-48.031,8.4741,40.46,,,,,,
49.973,59.238,19.237,-51.314,12.369,44.177,,,,,,
53.499,62.948,17.949,-53.973,16.129,46.616,,,,,,
56.329,65.552,15.982,-56.025,19.651,47.351,,,,,,
58.537,66.898,13.229,-57.491,22.896,46.274,,,,,,
60.18,66.873,9.7723,-58.367,25.834,43.564,,,,,,
61.263,65.412,5.901,-58.6,28.39,39.546,,,,,,
61.722,62.505,2.0123,-58.08,30.416,34.565,,,,,,
61.401,58.209,-1.5487,-56.645,31.696,28.923,,,,,,
60.052,52.635,-4.5973,-54.113,32.026,22.865,,,,,,
57.391,45.937,-7.1196,-50.349,31.331,16.613,,,,,,
53.213,38.293,-9.2105,-45.316,29.692,10.41,,,,,,
47.492,29.866,-11.01,-39.079,27.27,4.4818,,,,,,
40.387,20.793,-12.638,-31.769,24.231,-1.0294,,,,,,
32.174,11.244,-14.134,-23.551,20.702,-6.0643,,,,,,
23.176,1.556,-15.436,-14.672,16.782,-10.646,,,,,,
13.74,-7.7131,-16.448,-5.5301,12.585,-14.917,,,,,,
4.2422,-15.978,-17.12,3.3164,8.2741,-19.012,,,,,,
-4.9154,-22.957,-17.476,11.291,4.0497,-22.915,,,,,,
-13.288,-28.742,-17.594,18.003,0.098655,-26.505,,,,,,
-20.44,-33.602,-17.573,23.337,-3.4505,-29.693,,,,,,
-26.077,-37.799,-17.503,27.423,-6.5187,-32.459,,,,,,
-30.187,-41.491,-17.443,30.512,-9.0644,-34.805,,,,,,
-33.026,-44.736,-17.409,32.861,-11.1,-36.73,,,,,,
-34.952,-47.523,-17.394,34.677,-12.696,-38.243,,,,,,
-36.273,-49.832,-17.386,36.098,-13.938,-39.385,,,,,,
-37.2,-51.709,-17.4,37.226,-14.886,-40.247,,,,,,
-37.872,-53.308,-17.492,38.156,-15.557,-40.977,,,,,,
-38.392,-54.914,-17.76,39.018,-15.946,-41.792,,,,,,
-38.857,-56.927,-18.332,39.991,-16.037,-42.948,,,,,,
-39.354,-59.824,-19.326,41.314,-15.81,-44.653,,,,,,
-39.943,-64.029,-20.77,43.263,-15.217,-46.805,,,,,,
-40.63,-69.19,-22.11,46.105,-14.161,-48.074,,,,,,
-41.342,-72.272,-20.153,49.846,-12.465,-47.543,,,,,,
-41.912,-71.95,-17.81,53.641,-9.9782,-46.096,,,,,,
-42.078,-71.156,-15.948,56.153,-7.7323,-44.412,,,,,,
-41.546,-70.757,-14.661,56.896,-12.635,-43.647,,,,,,
-40.202,-71.726,-15.622,56.164,-20.401,-45.22,,,,,,
-43.183,-80.06,-21.107,57.795,-20.046,-53.005,,,,,,
-59.949,-102.02,-35.502,75.588,-16.769,-71.451,,,,,,
-69.119,-138.82,-61.479,99.561,-10.953,-102.01,,,,,,
-80.072,-189.48,-97.926,131.51,-1.6298,-144.44,,,,,,
-90.269,-248.67,-143.28,168.57,13.944,-195.88,,,,,,
-94.67,-306.35,-194.65,201.64,37.326,-250.08,,,,,,
-86.671,-348.68,-246.35,218.14,69.176,-296.46,,,,,,
-57.911,-358.19,-290.58,205.62,109.41,-322.52,,,,,,
2.1038,-316.06,-317.22,152.26,156.82,-314.8,,,,,,
103.98,-206.18,-313.67,47.665,208.15,-258.4,,,,,,
243.21,-17.194,-266.8,-113.3,256.7,-141.15,,,,,,
401.91,253.24,-164.16,-326.15,290.68,43.286,,,,,,
564.53,590.97,1.9785,-573.81,294.32,292.23,,,,,,
705.13,962.46,228.08,-826.71,253.74,588.52,,,,,,
794.38,1316.4,493.83,-1044.9,163.82,897.22,,,,,,
806.55,1590.6,761.8,-1185.3,31.137,1168.8,,,,,,
727.52,1726.4,985.79,-1212.9,-126.97,1350.7,,,,,,
561.69,1689.7,1125.8,-1113.1,-286.48,1405.1,,,,,,
333.65,1485.7,1161.0,-900.56,-423.0,1323.3,,,,,,
82.381,1159.6,1095.0,-616.49,-517.86,1128.9,,,,,,
-149.9,778.58,950.74,-314.69,-561.43,867.14,,,,,,
-329.58,408.34,759.85,-43.692,-553.46,586.7,,,,,,
-435.94,98.927,558.24,160.46,-499.9,327.74,,,,,,
-467.97,-133.13,358.12,291.8,-414.32,110.84,,,,,,
-448.35,-282.24,182.46,354.9,-314.06,-52.124,,,,,,
-392.92,-355.51,42.388,362.59,-213.44,-159.05,,,,,,
-316.35,-366.9,-55.92,331.58,-125.02,-213.55,,,,,,
-234.52,-334.62,-110.26,278.1,-57.542,-224.04,,,,,,
-161.65,-278.06,-125.3,216.78,-14.592,-203.07,,,,,,
-107.05,-215.02,-113.17,159.55,5.3752,-165.54,,,,,,
-73.047,-158.99,-87.104,114.61,8.0438,-124.96,,,,,,
-57.065,-116.8,-58.766,85.019,1.0456,-90.106,,,,,,
-53.419,-90.534,-35.72,70.35,-8.956,-65.431,,,,,,
-54.871,-78.937,-20.715,66.462,-17.861,-51.595,,,,,,
-57.825,-77.363,-13.818,66.28,-23.596,-46.703,,,,,,
-60.196,-78.132,-20.266,66.803,-25.866,-48.015,,,,,,
-55.637,-79.089,-21.244,65.43,-21.699,-49.925,,,,,,
-46.003,-78.857,-21.182,57.626,-18.963,-51.259,,,,,,
-42.492,-73.42,-20.892,49.522,-17.857,-52.096,,,,,,
-41.073,-65.943,-19.595,45.069,-17.708,-49.463,,,,,,
-40.345,-60.797,-17.857,42.723,-17.957,-45.266,,,,,,
-39.913,-57.657,-16.411,41.429,-18.232,-42.568,,,,,,
-39.594,-55.742,-15.473,40.658,-18.341,-40.996,,,,,,
-39.288,-54.474,-14.986,40.11,-18.227,-40.035,,,,,,
-38.941,-53.449,-14.787,39.599,-17.914,-39.354,,,,,,
-38.529,-52.41,-14.715,39.027,-17.464,-38.733,,,,,,
-38.051,-51.224,-14.657,38.357,-16.938,-38.034,,,,,,
-37.515,-49.858,-14.556,37.597,-16.385,-37.191,,,,,,
-36.928,-48.331,-14.4,36.768,-15.828,-36.188,,,,,,
-36.29,-46.68,-14.191,35.888,-15.28,-35.027,,,,,,
-35.595,-44.933,-13.934,34.963,-14.737,-33.716,,,,,,
-34.83,-43.099,-13.642,33.988,-14.186,-32.264,,,,,,
-33.974,-41.18,-13.331,32.949,-13.608,-30.691,,,,,,
-33.009,-39.181,-13.022,31.833,-12.974,-29.019,,,,,,
-31.917,-37.108,-12.735,30.631,-12.265,-27.272,,,,,,
-30.686,-34.969,-12.473,29.333,-11.474,-25.464,,,,,,
-29.316,-32.772,-12.219,27.932,-10.615,-23.589,,,,,,
-27.804,-30.515,-11.941,26.42,-9.7108,-21.63,,,,,,
-26.144,-28.184,-11.613,24.782,-8.7895,-19.581,,,,,,
-24.313,-25.766,-11.215,22.989,-7.8634,-17.458,,,,,,
-22.262,-23.244,-10.749,21.004,-6.923,-15.302,,,,,,
-19.92,-20.607,-10.236,18.782,-5.94,-13.168,,,,,,
-17.207,-17.847,-9.7098,16.276,-4.8751,-11.117,,,,,,
-14.047,-14.968,-9.2184,13.453,-3.6898,-9.192,,,,,,
-10.391,-11.986,-8.801,10.296,-2.3538,-7.4164,,,,,,
-6.226,-8.9242,-8.4833,6.8184,-0.84997,-5.7953,,,,,,
-1.5839,-5.8029,-8.2748,3.0601,0.83315,-4.3169,,,,,,
3.4617,-2.6453,-8.1735,-0.9225,2.7035,-2.973,,,,,,
8.7985,0.52569,-8.1756,-5.0606,4.77,-1.7551,,,,,,
14.283,3.6814,-8.2797,-9.2777,7.0437,-0.66053,,,,,,
19.75,6.7959,-8.4922,-13.494,9.5299,0.31213,,,,,,
25.032,9.8503,-8.813,-17.633,12.212,1.1712,,,,,,
29.981,12.831,-9.226,-21.619,15.037,1.9353,,,,,,
34.494,15.728,-9.6999,-25.389,17.911,2.6317,,,,,,
38.526,18.531,-10.198,-28.891,20.725,3.2831,,,,,,
42.087,21.217,-10.695,-32.095,23.388,3.9042,,,,,,
45.218,23.754,-11.188,-34.987,25.861,4.4955,,,,,,
47.968,26.102,-11.697,-37.569,28.154,5.0415,,,,,,
50.376,28.222,-12.259,-39.847,30.309,5.5179,,,,,,
52.468,30.088,-12.904,-41.832,32.363,5.9005,,,,,,
54.258,31.691,-13.641,-43.54,34.321,6.1739,,,,,,
55.766,33.042,-14.451,-44.989,36.158,6.3376,,,,,,
57.013,34.168,-15.296,-46.205,37.835,6.4064,,,,,,
58.035,35.101,-16.131,-47.215,39.319,6.4046,,,,,,
58.866,35.872,-16.921,-48.047,40.596,6.3576,,,,,,
59.543,36.508,-17.648,-48.733,41.676,6.2864,,,,,,
60.1,37.029,-18.306,-49.297,42.58,6.2046,,,,,,
60.561,37.446,-18.897,-49.762,43.332,6.1193,,,,,,
60.944,37.768,-19.428,-50.144,43.953,6.0331,,,,,,
61.259,38.0,-19.899,-50.456,44.456,5.9477,,,,,,
61.514,38.151,-20.305,-50.704,44.85,5.8665,,,,,,
61.711,38.231,-20.637,-50.896,45.141,5.7939,,,,,,
61.856,38.258,-20.887,-51.039,45.339,5.7327,,,,,,
61.954,38.248,-21.057,-51.141,45.458,5.682,,,,,,
62.014,38.22,-21.154,-51.212,45.517,5.639,,,,,,
62.045,38.193,-21.19,-51.262,45.528,5.6029,,,,,,
62.053,38.18,-21.172,-51.295,45.501,5.5786,,,,,,
62.04,38.196,-21.095,-51.316,45.431,5.5795,,,,,,
62.005,38.254,-20.936,-51.322,45.301,5.628,,,,,,
61.939,38.367,-20.659,-51.308,45.087,5.7539,,,,,,
61.837,38.55,-20.223,-51.271,44.76,5.9898,,,,,,
61.691,38.815,-19.594,-51.207,44.3,6.3651,,,,,,
61.499,39.168,-18.755,-51.118,43.701,6.8997,,,,,,
61.265,39.612,-17.712,-51.011,42.97,7.6036,,,,,,
60.997,40.148,-16.481,-50.894,42.126,8.4823,,,,,,
60.704,40.781,-15.076,-50.783,41.191,9.5462,,,,,,
60.397,41.521,-13.496,-50.69,40.174,10.82,,,,,,
60.085,42.384,-11.715,-50.631,39.07,12.343,,,,,,
59.774,43.382,-9.6863,-50.619,37.854,14.165,,,,,,
59.465,44.521,-7.3622,-50.662,36.492,16.325,,,,,,
59.164,45.803,-4.7131,-50.764,34.96,18.83,,,,,,
58.873,47.219,-1.7514,-50.926,33.256,21.647,,,,,,
58.598,48.756,1.463,-51.146,31.397,24.705,,,,,,
58.343,50.395,4.8404,-51.418,29.404,27.917,,,,,,
58.109,52.118,8.2869,-51.738,27.283,31.192,,,,,,
57.892,53.903,11.716,-52.099,25.02,34.438,,,,,,
57.689,55.728,15.041,-52.495,22.595,37.568,,,,,,
57.491,57.569,18.173,-52.918,20.003,40.522,,,,,,
57.293,59.405,21.03,-53.358,17.285,43.286,,,,,,
57.086,61.221,23.566,-53.805,14.521,45.908,,,,,,
56.859,63.002,25.775,-54.246,11.811,48.469,,,,,,
56.59,64.731,27.677,-54.662,9.2297,51.052,,,,,,
56.245,66.377,29.303,-55.032,6.8085,53.698,,,,,,
55.776,67.886,30.689,-55.322,4.5374,56.381,,,,,,
55.119,69.172,31.873,-55.495,2.387,59.003,,,,,,
54.204,70.125,32.887,-55.503,0.32944,61.396,,,,,,
52.961,70.622,33.747,-55.3,-1.6474,63.339,,,,,,
51.322,70.553,34.451,-54.84,-3.5364,64.597,,,,,,
49.225,69.843,34.983,-54.087,-5.3162,64.977,,,,,,
46.61,68.463,35.32,-53.008,-6.9625,64.377,,,,,,
43.424,66.428,35.436,-51.576,-8.4599,62.801,,,,,,
39.616,63.785,35.319,-49.756,-9.8108,60.346,,,,,,
35.147,60.605,34.967,-47.513,-11.036,57.165,,,,,,
30.004,56.967,34.399,-44.804,-12.168,53.443,,,,,,
24.222,52.955,33.644,-41.583,-13.234,49.373,,,,,,
17.921,48.646,32.74,-37.812,-14.247,45.137,,,,,,
11.31,44.104,31.727,-33.465,-15.201,40.872,,,,,,
4.6753,39.379,30.648,-28.556,-16.079,36.655,,,,,,
-1.6772,34.52,29.543,-23.17,-16.865,32.498,,,,,,
-7.488,29.59,28.453,-17.476,-17.553,28.385,,,,,,
-12.591,24.69,27.416,-11.731,-18.159,24.337,,,,,,
-16.924,19.96,26.466,-6.2242,-18.717,20.486,,,,,,
-20.509,15.555,25.639,-1.2076,-19.27,17.058,,,,,,
-23.423,11.603,24.967,3.1632,-19.851,14.235,,,,,,
-25.772,8.1623,24.468,6.8525,-20.473,12.056,,,,,,
-27.673,5.2181,24.136,9.9218,-21.124,10.432,,,,,,
-29.227,2.6967,23.941,12.484,-21.778,9.2283,,,,,,
-30.514,0.50131,23.841,14.655,-22.402,8.3188,,,,,,
-31.59,-1.4567,23.798,16.527,-22.967,7.6063,,,,,,
-32.49,-3.2363,23.786,18.155,-23.455,7.0238,,,,,,
-33.235,-4.8627,23.79,19.564,-23.861,6.5302,,,,,,
-33.84,-6.3371,23.798,20.762,-24.188,6.102,,,,,,
-34.322,-7.6546,23.8,21.761,-24.448,5.7244,,,,,,
-34.701,-8.8157,23.783,22.583,-24.655,5.3861,,,,,,
-34.999,-9.8284,23.73,23.257,-24.822,5.0774,,,,,,
-35.242,-10.703,23.632,23.816,-24.966,4.7927,,,,,,
-35.453,-11.453,23.485,24.29,-25.1,4.5302,,,,,,
-35.652,-12.095,23.296,24.705,-25.235,4.2897,,,,,,
-35.851,-12.664,23.071,25.086,-25.376,4.0656,,,,,,
-36.056,-13.211,22.808,25.458,-25.519,3.8413,,,,,,
-36.264,-13.805,22.488,25.848,-25.65,3.5883,,,,,,
-36.468,-14.515,22.077,26.275,-25.749,3.2706,,,,,,
-36.655,-15.383,21.539,26.745,-25.791,2.8559,,,,,,
-36.809,-16.406,20.848,27.243,-25.755,2.3273,,,,,,
-36.918,-17.539,20.0,27.739,-25.628,1.6912,,,,,,
-36.974,-18.704,19.017,28.196,-25.412,0.97764,,,,,,
-36.982,-19.811,17.951,28.586,-25.131,0.23396,,,,,,
-36.955,-20.789,16.874,28.895,-24.822,-0.48698,,,,,,
-36.911,-21.595,15.864,29.126,-24.526,-1.1404,,,,,,
-36.865,-22.23,14.968,29.293,-24.265,-1.7024,,,,,,
-36.826,-22.732,14.184,29.421,-24.044,-2.1776,,,,,,
-36.798,-23.176,13.463,29.541,-23.849,-2.5959,,,,,,
-36.781,-23.638,12.727,29.682,-23.659,-3.0023,,,,,,
-36.773,-24.182,11.899,29.865,-23.448,-3.4443,,,,,,
-36.765,-24.835,10.913,30.086,-23.194,-3.9633,,,,,,
-36.742,-25.59,9.7314,30.328,-22.876,-4.5924,,,,,,
-36.69,-26.417,8.3419,30.564,-22.477,-5.3532,,,,,,
-36.598,-27.273,6.7701,30.768,-21.991,-6.2503,,,,,,
-36.461,-28.11,5.0793,30.925,-21.425,-7.2619,,,,,,
-36.279,-28.868,3.3637,31.02,-20.805,-8.3318,,,,,,
-36.055,-29.476,1.7357,31.038,-20.166,-9.3656,,,,,,
-35.79,-29.854,0.31252,30.956,-19.55,-10.239,,,,,,
-35.487,-29.925,-0.80056,30.75,-19.001,-10.826,,,,,,
-35.146,-29.638,-1.5282,30.395,-18.547,-11.034,,,,,,
-34.758,-28.983,-1.8413,29.878,-18.195,-10.843,,,,,,
-34.309,-27.989,-1.7686,29.193,-17.926,-10.31,,,,,,
-33.777,-26.72,-1.3964,28.343,-17.697,-9.5453,,,,,,
-33.135,-25.251,-0.84901,27.337,-17.458,-8.6693,,,,,,
-32.354,-23.643,-0.24434,26.175,-17.168,-7.7669,,,,,,
-31.404,-21.913,0.35874,24.843,-16.804,-6.8632,,,,,,
-30.25,-20.012,0.99002,23.294,-16.368,-5.9209,,,,,,
-28.836,-17.816,1.7578,21.429,-15.879,-4.8541,,,,,,
-27.06,-15.129,2.8094,19.087,-15.358,-3.5475,,,,,,
-24.767,-11.722,4.2814,16.046,-14.816,-1.8728,,,,,,
-21.743,-7.3837,6.2538,12.059,-14.247,0.31283,,,,,,
-17.763,-2.0145,8.7085,6.9423,-13.633,3.1806,,,,,,
-12.681,4.2658,11.511,0.71769,-12.95,6.8851,,,,,,
-6.5464,11.086,14.433,-6.2796,-12.165,11.38,,,,,,
0.35138,17.979,17.235,-13.493,-11.236,16.308,,,,,,
7.5867,24.638,19.737,-20.417,-10.115,21.262,,,,,,
14.777,31.007,21.835,-26.785,-8.7534,26.092,,,,,,
21.676,37.165,23.489,-32.537,-7.1189,30.888,,,,,,
28.154,43.168,24.706,-37.687,-5.1964,35.821,,,,,,
34.13,48.979,25.531,-42.249,-2.9879,40.986,,,,,,
39.533,54.48,26.014,-46.219,-0.5098,46.293,,,,,,
44.291,59.492,26.184,-49.596,2.1951,51.418,,,,,,
48.348,63.8,26.023,-52.382,5.0501,55.847,,,,,,
51.681,67.162,25.453,-54.585,7.934,58.972,,,,,,
54.297,69.331,24.359,-56.205,10.679,60.235,,,,,,
56.209,70.078,22.655,-57.223,13.103,59.267,,,,,,
57.395,69.245,20.348,-57.583,15.06,56.05,,,,,,
57.752,66.785,17.561,-57.182,16.462,50.95,,,,,,
57.073,62.765,14.469,-55.864,17.26,44.582,,,,,,
55.082,57.355,11.242,-53.454,17.405,37.558,,,,,,
51.556,50.783,8.0075,-49.815,16.849,30.332,,,,,,
46.452,43.299,4.8601,-44.921,15.601,23.221,,,,,,
39.934,35.114,1.8568,-38.858,13.742,16.45,,,,,,
32.279,26.361,-0.98834,-31.761,11.394,10.135,,,,,,
23.781,17.112,-3.6741,-23.77,8.6864,4.3178,,,,,,
14.75,7.5194,-6.1521,-15.069,5.7423,-0.94737,,,,,,
5.5383,-2.0318,-8.3255,-6.0161,2.6792,-5.6585,,,,,,
-3.4254,-10.974,-10.126,2.8233,-0.38247,-10.001,,,,,,
-11.672,-18.845,-11.556,10.839,-3.3224,-14.231,,,,,,
-18.794,-25.498,-12.667,17.605,-6.0324,-18.427,,,,,,
-24.561,-31.045,-13.529,23.003,-8.4368,-22.451,,,,,,
-28.967,-35.687,-14.201,27.153,-10.506,-26.098,,,,,,
-32.185,-39.611,-14.729,30.295,-12.249,-29.24,,,,,,
-34.47,-42.948,-15.145,32.677,-13.701,-31.845,,,,,,
-36.07,-45.769,-15.478,34.503,-14.894,-33.941,,,,,,
-37.183,-48.097,-15.761,35.915,-15.843,-35.582,,,,,,
-37.951,-49.964,-16.029,37.004,-16.544,-36.841,,,,,,
-38.473,-51.45,-16.323,37.84,-16.999,-37.829,,,,,,
-38.832,-52.743,-16.697,38.52,-17.217,-38.724,,,,,,
-39.106,-54.157,-17.233,39.186,-17.207,-39.779,,,,,,
-39.383,-56.124,-18.044,40.033,-16.963,-41.293,,,,,,
-39.734,-59.141,-19.24,41.289,-16.448,-43.492,,,,,,
-40.19,-63.606,-20.819,43.192,-15.565,-46.213,,,,,,
-40.707,-69.019,-21.674,45.905,-14.131,-47.606,,,,,,
-41.15,-72.098,-18.852,49.255,-11.916,-46.912,,,,,,
-41.291,-71.722,-16.836,52.346,-9.3967,-45.374,,,,,,
-40.826,-70.673,-14.928,53.994,-12.396,-43.7,,,,,,
-39.401,-69.913,-14.244,53.607,-20.882,-43.037,,,,,,
-37.835,-72.064,-16.398,51.961,-21.006,-45.432,,,,,,
-53.877,-84.251,-23.207,57.717,-17.992,-55.218,,,,,,
-64.751,-109.03,-39.08,82.943,-12.594,-76.014,,,,,,
-74.475,-148.05,-67.049,107.22,-4.6621,-109.9,,,,,,
-84.877,-200.28,-106.88,138.59,7.8102,-156.21,,,,,,
-92.176,-258.56,-156.91,172.53,28.087,-210.1,,,,,,
-90.009,-310.7,-212.21,199.24,57.481,-263.28,,,,,,
-70.316,-342.52,-266.01,205.5,95.665,-305.3,,,,,,
-23.422,-337.76,-309.94,176.83,142.23,-324.77,,,,,,
63.182,-278.28,-332.47,101.25,194.47,-307.58,,,,,,
192.76,-149.11,-321.93,-28.043,245.25,-239.18,,,,,,
346.01,56.651,-265.07,-211.13,284.35,-109.35,,,,,,
508.16,335.47,-148.48,-436.73,300.53,86.71,,,,,,
655.95,669.78,34.327,-683.34,280.56,344.05,,,,,,
760.8,1024.6,275.4,-918.29,213.23,640.52,,,,,,
796.58,1347.8,549.08,-1100.3,97.03,936.46,,,,,,
746.43,1578.8,815.35,-1189.4,-57.095,1182.3,,,,,,
608.96,1666.5,1029.3,-1159.6,-227.88,1331.5,,,,,,
401.59,1588.7,1154.9,-1010.5,-389.57,1355.6,,,,,,
157.96,1363.0,1177.5,-769.14,-518.83,1256.3,,,,,,
-81.018,1040.5,1106.1,-481.82,-599.72,1063.4,,,,,,
-278.88,684.02,964.22,-198.66,-625.44,819.64,,,,,,
-412.2,345.29,778.48,41.738,-597.77,563.56,,,,,,
-471.51,68.742,579.36,210.11,-520.35,324.62,,,,,,
-467.32,-143.02,373.92,313.52,-419.54,116.56,,,,,,
-420.23,-282.13,187.62,355.3,-307.04,-47.184,,,,,,
-348.25,-351.72,36.513,347.22,-198.3,-159.37,,,,,,
-267.51,-362.08,-67.311,306.12,-106.69,-219.64,,,,,,
-191.65,-329.24,-121.96,249.57,-40.747,-234.76,,,,,,
-129.98,-272.46,-136.42,191.73,-2.4893,-215.26,,,,,,
-87.362,-210.58,-122.69,141.76,12.427,-175.15,,,,,,
-63.842,-156.27,-93.927,104.24,11.669,-130.11,,,,,,
-54.842,-115.49,-62.804,80.288,2.823,-91.771,,,,,,
-53.34,-90.372,-37.307,69.183,-8.2586,-64.738,,,,,,
-55.0,-78.695,-20.696,65.913,-17.655,-49.593,,,,,,
-57.893,-75.527,-12.642,65.489,-23.541,-43.953,,,,,,
-59.718,-75.513,-12.309,65.805,-24.904,-43.778,,,,,,
-52.24,-76.321,-14.641,64.27,-18.998,-44.933,,,,,,
-43.57,-76.99,-16.626,55.993,-16.607,-45.91,,,,,,
-40.505,-73.103,-18.291,46.72,-16.041,-47.201,,,,,,
-39.045,-62.634,-18.74,41.367,-16.287,-47.339,,,,,,
-38.175,-54.184,-16.886,38.42,-16.728,-41.621,,,,,,
-37.593,-49.134,-14.948,36.725,-17.032,-36.556,,,,,,
