I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
8.7033,9.6073,3.6077,-9.2363,-2.1912,4.7259,-59.64,,-464.68,,109.1,
0.72562,0.58324,2.7207,-0.93575,-4.9176,0.056892,-36.677,,-445.78,,86.299,
-6.4557,-7.8448,1.7316,6.5934,-7.2611,-4.342,-18.386,,-429.47,,64.492,
-12.804,-15.558,0.70026,13.327,-9.2829,-8.4238,-6.4914,,-416.09,,44.838,
-18.302,-22.485,-0.32506,19.266,-11.034,-12.181,0.55136,,-406.29,,28.767,
-22.983,-28.613,-1.3093,24.445,-12.556,-15.628,5.6409,,-400.81,,16.587,
-26.935,-33.988,-2.2305,28.941,-13.89,-18.787,10.555,,-399.81,,7.3583,
-30.288,-38.698,-3.079,32.858,-15.07,-21.68,15.289,,-402.48,,-0.067005,
-33.188,-42.853,-3.8575,36.313,-16.129,-24.325,19.273,,-407.24,,-6.4244,
-35.762,-46.552,-4.5794,39.409,-17.092,-26.733,22.299,,-412.47,,-12.041,
-38.104,-49.861,-5.2592,42.213,-17.983,-28.907,24.484,,-417.06,,-17.028,
-40.265,-52.805,-5.8989,44.753,-18.825,-30.835,26.03,,-420.64,,-21.421,
-42.262,-55.378,-6.4806,47.025,-19.64,-32.495,27.11,,-423.48,,-25.254,
-44.087,-57.559,-6.9745,49.011,-20.436,-33.865,27.849,,-426.11,,-28.573,
-45.717,-59.339,-7.3525,50.696,-21.207,-34.933,28.334,,-428.95,,-31.434,
-47.13,-60.724,-7.5976,52.075,-21.934,-35.706,28.625,,-432.18,,-33.895,
-48.306,-61.737,-7.7052,53.155,-22.59,-36.205,28.764,,-435.81,,-36.009,
-49.233,-62.416,-7.6805,53.953,-23.153,-36.468,28.783,,-439.77,,-37.821,
-49.911,-62.807,-7.5319,54.493,-23.61,-36.536,28.709,,-443.94,,-39.369,
-50.356,-62.954,-7.2601,54.805,-23.966,-36.448,28.565,,-448.24,,-40.678,
-50.602,-62.896,-6.8476,54.921,-24.247,-36.227,28.374,,-452.57,,-41.762,
-50.698,-62.65,-6.2587,54.873,-24.497,-35.873,28.158,,-456.83,,-42.622,
-50.694,-62.218,-5.4552,54.681,-24.768,-35.362,27.942,,-460.92,,-43.253,
-50.629,-61.581,-4.4201,54.354,-25.1,-34.659,27.749,,-464.75,,-43.645,
-50.524,-60.718,-3.1764,53.889,-25.507,-33.735,27.597,,-468.28,,-43.798,
-50.378,-59.62,-1.7878,53.284,-25.973,-32.582,27.495,,-471.54,,-43.729,
-50.181,-58.306,-0.33908,52.547,-26.458,-31.227,27.443,,-474.55,,-43.48,
-49.926,-56.829,1.0914,51.707,-26.914,-29.725,27.428,,-477.39,,-43.108,
-49.616,-55.273,2.4508,50.813,-27.306,-28.156,27.435,,-480.16,,-42.677,
-49.273,-53.743,3.7198,49.927,-27.619,-26.613,27.451,,-482.91,,-42.237,
-48.931,-52.338,4.9135,49.115,-27.864,-25.184,27.467,,-485.69,,-41.815,
-48.633,-51.138,6.0678,48.432,-28.072,-23.934,27.48,,-488.5,,-41.414,
-48.413,-50.18,7.208,47.907,-28.276,-22.89,27.49,,-491.35,,-41.026,
-48.276,-49.455,8.3161,47.535,-28.488,-22.048,27.494,,-494.25,,-40.647,
-48.198,-48.923,9.3192,47.278,-28.69,-21.385,27.488,,-497.27,,-40.283,
-48.13,-48.534,10.106,47.085,-28.838,-20.889,27.464,,-500.52,,-39.958,
-48.022,-48.253,10.564,46.911,-28.878,-20.567,27.412,,-504.18,,-39.704,
-47.85,-48.076,10.617,46.739,-28.778,-20.436,27.321,,-508.43,,-39.554,
-47.62,-48.02,10.255,46.583,-28.535,-20.51,27.184,,-513.4,,-39.53,
-47.374,-48.121,9.5383,46.483,-28.181,-20.797,26.996,,-519.13,,-39.63,
-47.171,-48.419,8.5724,46.495,-27.771,-21.294,26.755,,-525.52,,-39.834,
-47.07,-48.949,7.4768,46.671,-27.362,-21.994,26.461,,-532.38,,-40.107,
-47.116,-49.735,6.3458,47.052,-27.0,-22.889,26.115,,-539.57,,-40.414,
-47.324,-50.774,5.2246,47.646,-26.705,-23.972,25.719,,-547.0,,-40.727,
-47.677,-52.039,4.1088,48.431,-26.474,-25.229,25.283,,-554.68,,-41.027,
-48.134,-53.469,2.9682,49.352,-26.289,-26.622,24.83,,-562.58,,-41.298,
-48.647,-54.973,1.7848,50.34,-26.133,-28.081,24.39,,-570.63,,-41.523,
-49.174,-56.445,0.58037,51.318,-26.0,-29.507,23.999,,-578.69,,-41.678,
-49.691,-57.783,-0.58289,52.221,-25.902,-30.791,23.684,,-586.56,,-41.736,
-50.186,-58.908,-1.6218,53.004,-25.864,-31.848,23.458,,-594.03,,-41.674,
-50.652,-59.783,-2.4531,53.643,-25.911,-32.637,23.318,,-600.95,,-41.488,
-51.079,-60.404,-3.0135,54.129,-26.056,-33.159,23.257,,-607.28,,-41.184,
-51.433,-60.783,-3.2742,54.456,-26.287,-33.44,23.273,,-613.04,,-40.769,
-51.66,-60.924,-3.2433,54.597,-26.559,-33.51,23.373,,-618.25,,-40.236,
-51.682,-60.804,-2.9542,54.505,-26.807,-33.383,23.581,,-622.96,,-39.562,
-51.424,-60.372,-2.4494,54.114,-26.963,-33.046,23.92,,-627.17,,-38.703,
-50.823,-59.557,-1.7692,53.353,-26.977,-32.463,24.405,,-630.89,,-37.614,
-49.844,-58.274,-0.94571,52.158,-26.831,-31.579,25.042,,-634.13,,-36.26,
-48.484,-56.451,-0.0045807,50.493,-26.537,-30.344,25.82,,-636.98,,-34.628,
-46.774,-54.033,1.0288,48.357,-26.128,-28.721,26.719,,-639.6,,-32.728,
-44.769,-50.997,2.1276,45.779,-25.641,-26.692,27.712,,-642.47,,-30.594,
-42.528,-47.342,3.2681,42.812,-25.094,-24.248,28.765,,-646.57,,-28.278,
-40.084,-43.086,4.434,39.509,-24.477,-21.384,29.832,,-651.83,,-25.842,
-37.409,-38.263,5.6116,35.889,-23.744,-18.113,30.854,,-653.94,,-23.355,
-34.402,-32.917,6.7797,31.923,-22.824,-14.483,31.754,,-653.16,,-20.882,
-30.909,-27.111,7.901,27.546,-21.637,-10.602,32.444,,-652.93,,-18.491,
-26.77,-20.928,8.9245,22.692,-20.117,-6.6394,32.857,,-652.4,,-16.237,
-21.883,-14.488,9.7965,17.343,-18.225,-2.787,32.973,,-647.77,,-14.161,
-16.249,-7.9277,10.471,11.546,-15.953,0.79837,32.817,,-633.96,,-12.281,
-9.9865,-1.3857,10.912,5.4137,-13.324,4.0377,32.4,,-605.73,,-10.591,
-3.2994,5.0173,11.081,-0.90257,-10.38,6.9231,31.631,,-559.52,,-9.0831,
3.5931,11.176,10.928,-7.2419,-7.1651,9.4769,30.261,,-495.68,,-7.7616,
10.509,16.992,10.394,-13.454,-3.7113,11.714,27.905,,-419.43,,-6.6512,
17.309,22.365,9.4276,-19.404,-0.044567,13.628,24.146,,-339.7,,-5.7852,
23.861,27.2,8.0114,-24.97,3.7823,15.203,18.684,,-266.24,,-5.1861,
29.998,31.404,6.1889,-30.024,7.6586,16.417,11.479,,-206.41,,-4.8564,
35.509,34.886,4.0704,-34.422,11.415,17.249,2.8494,,-163.29,,-4.7613,
40.182,37.549,1.8134,-38.014,14.868,17.668,-6.5475,,-135.2,,-4.8428,
43.877,39.311,-0.42506,-40.688,17.881,17.635,-15.87,,-114.63,,-5.0364,
46.581,40.132,-2.5356,-42.411,20.403,17.119,-24.332,,-97.177,,-5.2901,
48.407,40.041,-4.47,-43.244,22.468,16.107,-31.401,,-86.866,,-5.5789,
49.536,39.128,-6.2213,-43.321,24.151,14.615,-36.884,,-77.375,,-5.9285,
50.133,37.519,-7.7967,-42.787,25.519,12.693,-40.88,,-63.88,,-6.409,
50.288,35.332,-9.1999,-41.753,26.59,10.421,-43.668,,-52.839,,-7.0968,
49.97,32.646,-10.422,-40.252,27.317,7.898,-45.546,,-51.114,,-8.0479,
49.043,29.486,-11.445,-38.235,27.593,5.2217,-46.688,,-50.552,,-9.2681,
47.313,25.829,-12.25,-35.6,27.285,2.4669,-47.093,,-48.375,,-10.72,
44.627,21.64,-12.845,-32.254,26.302,-0.32338,-46.674,,-46.084,,-12.338,
40.963,16.906,-13.289,-28.173,24.668,-3.1395,-45.408,,-44.221,,-14.056,
36.476,11.666,-13.709,-23.445,22.554,-5.9965,-43.398,,-42.764,,-15.833,
31.46,6.0195,-14.276,-18.256,20.237,-8.9113,-40.831,,-41.6,,-17.656,
26.264,0.12944,-15.134,-12.853,18.002,-11.869,-37.888,,-40.646,,-19.523,
21.196,-5.7812,-16.334,-7.5025,16.048,-14.801,-34.692,,-39.834,,-21.417,
16.472,-11.464,-17.796,-2.4366,14.433,-17.596,-31.301,,-39.08,,-23.293,
12.201,-16.703,-19.353,2.1795,13.104,-20.15,-27.726,,-38.274,,-25.09,
8.4132,-21.379,-20.851,6.2691,11.976,-22.414,-23.967,,-37.299,,-26.752,
5.1059,-25.487,-22.257,9.834,11.021,-24.416,-20.045,,-36.086,,-28.243,
2.2899,-29.108,-23.689,12.921,10.304,-26.242,-16.034,,-34.643,,-29.557,
-0.00022906,-32.344,-25.346,15.584,9.9459,-27.987,-12.063,,-33.063,,-30.698,
-1.7303,-35.262,-27.376,17.858,10.042,-29.699,-8.2939,,-31.497,,-31.669,
-2.9088,-37.854,-29.759,19.747,10.582,-31.354,-4.868,,-30.094,,-32.472,
-3.6285,-40.033,-32.187,21.238,11.393,-32.845,-1.8387,,-28.924,,-33.111,
-4.0962,-41.662,-34.047,22.327,12.129,-34.004,0.89669,,-27.873,,-33.609,
-4.6325,-42.608,-34.589,23.052,12.324,-34.646,3.6291,,-26.571,,-34.023,
-5.6177,-42.801,-33.366,23.525,11.549,-34.631,6.769,,-24.386,,-34.472,
-7.3612,-42.278,-30.83,23.921,9.6428,-33.918,10.604,,-20.64,,-35.123,
-9.925,-41.183,-28.7,24.413,6.8751,-32.585,14.881,,-15.323,,-36.14,
-13.003,-39.706,-29.695,25.044,3.8258,-30.782,18.079,,-11.596,,-37.581,
-15.979,-37.935,-33.764,25.614,1.0321,-28.614,14.853,,-26.529,,-39.276,
-18.119,-35.661,-37.367,25.617,-1.3271,-26.039,2.4034,,-37.661,,-40.713,
-18.644,-32.209,-37.873,24.224,-3.3919,-22.888,-3.7525,,-39.523,,-40.959,
-16.441,-26.373,-33.572,20.153,-5.0052,-18.893,-4.1047,,-43.085,,-38.494,
-9.4882,-16.675,-25.372,11.604,-5.2709,-13.728,0.61233,,-45.545,,-30.875,
1.3732,-4.4042,-11.839,-0.2569,-5.0975,-7.6507,15.673,,-40.884,,-28.923,
-34.39,-10.133,6.8744,23.302,-33.558,-2.8264,47.911,,-20.66,,-42.974,
-80.755,-16.671,26.117,51.84,-73.866,6.2926,99.199,,22.958,,-58.776,
-106.19,-3.2799,41.225,58.805,-103.05,33.342,165.89,,95.212,,-82.018,
-121.02,7.116,51.065,62.49,-120.19,58.355,239.39,,197.38,,-107.2,
-116.82,15.799,54.945,57.496,-118.38,74.539,307.4,,326.0,,-124.05,
-84.39,30.346,50.596,34.724,-92.644,83.181,357.52,,475.76,,-117.84,
-15.796,64.81,38.435,-17.681,-41.921,88.026,378.87,,639.11,,-67.7,
90.657,133.76,24.69,-107.46,29.121,100.52,363.33,,805.71,,52.723,
228.2,241.21,16.257,-232.38,111.54,133.57,310.23,,962.09,,267.52,
382.48,378.67,14.021,-380.46,194.96,189.13,228.97,,1091.5,,589.19,
533.9,527.71,14.509,-532.19,269.66,259.15,136.01,,1176.3,,1015.1,
660.83,664.37,15.242,-664.18,326.39,329.82,46.534,,1202.5,,1523.3,
743.5,764.78,16.739,-754.67,356.77,386.31,-27.516,,1163.1,,2066.8,
768.09,810.51,24.737,-787.97,356.08,416.8,-73.289,,1058.2,,2572.5,
729.49,790.81,40.319,-756.55,325.08,414.11,-78.913,,893.1,,2948.1,
631.55,704.72,48.896,-662.31,268.59,376.14,-39.769,,676.02,,3103.7,
485.66,560.91,47.114,-515.84,194.49,306.19,38.828,,417.01,,2980.1,
309.19,376.27,38.133,-334.63,112.69,212.13,140.67,,128.55,,2574.0,
124.03,173.2,23.721,-140.69,33.899,104.76,241.47,,-172.58,,1946.5,
-46.228,-23.948,4.959,42.612,-32.029,-3.8713,315.48,,-463.22,,1209.6,
-180.73,-193.56,-18.071,194.77,-77.873,-102.74,343.1,,-714.56,,494.15,
-266.98,-321.95,-45.188,302.51,-100.15,-184.4,316.78,,-899.3,,-88.626,
-304.62,-404.79,-75.65,362.85,-99.747,-246.11,242.25,,-1001.2,,-476.63,
-300.46,-445.49,-109.13,380.41,-79.911,-288.28,135.91,,-1020.9,,-664.64,
-264.87,-447.12,-143.42,362.43,-44.483,-308.12,16.732,,-966.01,,-690.58,
-214.56,-425.3,-175.19,324.4,-5.0139,-312.93,-92.591,,-863.86,,-612.39,
-160.12,-385.58,-201.19,275.61,20.004,-302.53,-172.02,,-734.96,,-487.45,
-104.15,-334.98,-213.72,223.56,11.494,-278.72,-213.93,,-597.4,,-358.36,
-70.255,-279.22,-210.52,171.8,5.8697,-244.89,-220.27,,-463.64,,-247.33,
-62.037,-223.95,-192.55,132.74,5.7991,-205.3,-199.38,,-340.04,,-160.83,
-57.587,-175.01,-163.37,107.09,6.2826,-165.06,-161.28,,-229.0,,-99.471,
-54.589,-138.8,-128.44,92.47,4.5714,-129.18,-113.38,,-135.32,,-60.533,
-52.651,-115.32,-93.571,83.322,2.09,-99.843,-62.942,,-68.792,,-38.789,
-50.479,-99.02,-63.573,76.112,0.77264,-77.535,-23.913,,-26.689,,-29.493,
-47.797,-87.149,-41.023,69.449,0.19973,-61.266,-5.385,,-0.4381,,-24.89,
-45.444,-79.581,-25.92,63.666,-0.83115,-49.919,1.0186,,14.981,,-24.024,
-43.929,-75.546,-16.564,59.421,-3.0077,-43.082,5.6011,,22.968,,-31.893,
-43.383,-72.232,-10.8,56.524,-6.3746,-40.806,10.942,,25.216,,-36.247,
-43.749,-68.757,-7.5726,54.642,-10.476,-41.695,14.257,,26.645,,-30.843,
-44.838,-65.71,-6.5537,53.558,-14.688,-41.292,16.113,,35.016,,-25.118,
-46.385,-63.36,-7.8937,53.119,-18.532,-38.877,18.979,,38.168,,-20.609,
-48.132,-61.714,-7.8534,53.181,-21.789,-36.308,22.049,,42.441,,-17.168,
-49.874,-60.703,-4.9701,53.592,-24.446,-34.239,24.104,,46.788,,-14.486,
-51.464,-60.207,-2.2745,54.193,-26.583,-32.724,25.184,,50.231,,-12.287,
-52.804,-60.066,-0.1125,54.831,-28.284,-31.684,25.633,,52.738,,-10.364,
-53.834,-60.096,1.6205,55.375,-29.6,-30.996,25.728,,54.538,,-8.5715,
-54.521,-60.131,3.005,55.724,-30.567,-30.52,25.651,,55.894,,-6.8142,
-54.859,-60.038,4.0978,55.822,-31.21,-30.126,25.519,,57.027,,-5.0367,
-54.868,-59.737,4.9415,55.646,-31.561,-29.716,25.406,,58.09,,-3.2002,
-54.583,-59.194,5.5677,55.21,-31.659,-29.229,25.357,,59.166,,-1.313,
-54.059,-58.414,6.0022,54.549,-31.547,-28.637,25.391,,60.274,,0.60673,
-53.359,-57.431,6.2709,53.716,-31.275,-27.938,25.509,,61.392,,2.5245,
-52.555,-56.302,6.4025,52.776,-30.893,-27.148,25.699,,62.472,,4.4105,
-51.713,-55.092,6.4251,51.791,-30.444,-26.297,25.941,,63.469,,6.2202,
-50.882,-53.867,6.361,50.818,-29.957,-25.424,26.214,,64.354,,7.9152,
-50.083,-52.681,6.2228,49.887,-29.439,-24.574,26.499,,65.118,,9.4685,
-49.307,-51.566,6.0178,49.005,-28.881,-23.793,26.781,,65.771,,10.873,
-48.521,-50.531,5.7582,48.153,-28.267,-23.113,27.048,,66.334,,12.146,
-47.687,-49.557,5.4718,47.293,-27.599,-22.547,27.292,,66.828,,13.333,
-46.777,-48.608,5.2049,46.387,-26.9,-22.074,27.504,,67.27,,14.489,
-45.785,-47.64,5.0121,45.41,-26.217,-21.649,27.675,,67.662,,15.681,
-44.729,-46.62,4.9354,44.359,-25.597,-21.224,27.791,,67.992,,16.941,
-43.652,-45.548,4.9827,43.261,-25.069,-20.765,27.835,,68.235,,18.282,
-42.608,-44.457,5.1225,42.17,-24.641,-20.271,27.788,,68.364,,19.719,
-41.664,-43.41,5.2966,41.153,-24.302,-19.767,27.637,,68.36,,21.27,
-40.875,-42.476,5.4418,40.278,-24.036,-19.293,27.372,,68.221,,22.968,
-40.274,-41.706,5.5106,39.585,-23.822,-18.88,26.992,,67.964,,24.857,
-39.854,-41.117,5.4835,39.077,-23.638,-18.544,26.498,,67.616,,26.986,
-39.576,-40.675,5.3758,38.715,-23.466,-18.267,25.892,,67.206,,29.399,
-39.38,-40.307,5.2353,38.43,-23.298,-18.003,25.17,,66.759,,32.121,
-39.21,-39.914,5.1309,38.147,-23.141,-17.687,24.322,,66.292,,35.192,
-39.022,-39.404,5.133,37.8,-23.014,-17.255,23.332,,65.811,,38.648,
-38.794,-38.703,5.2927,37.34,-22.941,-16.657,22.185,,65.322,,42.534,
-38.523,-37.776,5.6291,36.751,-22.94,-15.867,20.859,,64.828,,46.884,
-38.218,-36.628,6.1279,36.041,-23.017,-14.89,19.324,,64.319,,51.693,
-37.895,-35.306,6.7525,35.244,-23.162,-13.757,17.535,,63.773,,56.955,
-37.568,-33.877,7.4674,34.405,-23.354,-12.514,15.427,,63.161,,62.654,
-37.246,-32.404,8.2629,33.563,-23.57,-11.2,12.921,,62.45,,68.789,
-36.92,-30.915,9.1623,32.732,-23.795,-9.8321,9.9338,,61.62,,75.402,
-36.563,-29.387,10.205,31.884,-24.021,-8.398,6.3877,,60.661,,82.573,
-36.118,-27.75,11.416,30.955,-24.235,-6.8702,2.2227,,59.565,,90.387,
-35.513,-25.915,12.784,29.859,-24.413,-5.218,-2.5938,,58.332,,98.877,
-34.68,-23.794,14.26,28.514,-24.529,-3.4138,-8.0529,,56.961,,108.02,
-33.584,-21.319,15.77,26.862,-24.561,-1.4357,-14.091,,55.458,,117.72,
-32.23,-18.461,17.224,24.892,-24.503,0.72719,-20.593,,53.829,,127.85,
-30.66,-15.236,18.538,22.636,-24.353,3.0649,-27.412,,52.074,,138.28,
-28.928,-11.705,19.639,20.157,-24.101,5.5429,-34.426,,50.185,,148.93,
-27.055,-7.9488,20.481,17.511,-23.727,8.111,-41.58,,48.144,,159.77,
-25.001,-4.025,21.06,14.71,-23.189,10.72,-48.911,,45.923,,170.84,
-22.669,0.052385,21.407,11.706,-22.445,13.331,-56.572,,43.501,,182.21,
-19.936,4.3133,21.588,8.4104,-21.464,15.923,-64.805,,40.865,,193.94,
-16.697,8.8082,21.676,4.724,-20.239,18.487,-73.86,,38.015,,206.12,
-12.897,13.582,21.735,0.57435,-18.791,21.025,-83.849,,34.963,,218.8,
-8.5438,18.654,21.796,-4.0656,-17.158,23.546,-94.665,,31.717,,231.97,
-3.6927,24.013,21.848,-9.1732,-15.378,26.056,-106.07,,28.274,,245.63,
1.5779,29.611,21.85,-14.683,-13.469,28.551,-117.82,,24.607,,259.73,
7.1933,35.385,21.745,-20.505,-11.42,31.024,-129.82,,20.662,,274.22,
13.1,41.27,21.488,-26.552,-9.1962,33.473,-142.04,,16.346,,289.03,
19.268,47.222,21.065,-32.764,-6.7535,35.911,-154.5,,11.529,,304.07,
25.674,53.224,20.496,-39.11,-4.0587,38.351,-167.23,,6.0247,,319.23,
32.272,59.266,19.831,-45.574,-1.1044,40.793,-180.26,,-0.38774,,334.32,
38.983,65.332,19.131,-52.129,2.0872,43.22,-193.57,,-7.9403,,349.18,
45.717,71.395,18.446,-58.741,5.4785,45.593,-207.1,,-16.801,,363.64,
52.424,77.429,17.786,-65.394,9.0408,47.867,-220.75,,-26.977,,377.58,
59.118,83.434,17.111,-72.105,12.771,50.005,-234.41,,-38.273,,390.94,
65.879,89.441,16.352,-78.93,16.691,51.998,-247.98,,-50.397,,403.67,
72.816,95.519,15.439,-85.942,20.84,53.869,-261.41,,-63.182,,415.75,
80.036,101.75,14.338,-93.204,25.258,55.671,-274.65,,-76.628,,427.17,
87.612,108.17,13.056,-100.74,29.987,57.46,-287.63,,-90.742,,437.88,
95.567,114.76,11.635,-108.5,35.05,59.264,-300.3,,-105.41,,447.85,
103.86,121.41,10.135,-116.35,40.432,61.069,-312.58,,-120.42,,457.0,
112.34,127.9,8.6131,-124.04,46.039,62.817,-324.39,,-135.53,,465.28,
120.8,134.01,7.1207,-131.33,51.679,64.438,-335.66,,-150.58,,472.64,
128.95,139.55,5.6965,-138.01,57.106,65.872,-346.33,,-165.48,,479.09,
136.56,144.44,4.361,-143.96,62.12,67.092,-356.36,,-180.21,,484.66,
143.53,148.67,3.1109,-149.2,66.644,68.102,-365.72,,-194.8,,489.41,
149.89,152.35,1.9225,-153.83,70.711,68.932,-374.43,,-209.3,,493.45,
155.73,155.61,0.76464,-158.01,74.404,69.63,-382.46,,-223.71,,496.86,
161.14,158.61,-0.38569,-161.87,77.791,70.245,-389.78,,-238.01,,499.72,
166.18,161.43,-1.5294,-165.48,80.899,70.812,-396.35,,-252.09,,502.1,
170.81,164.09,-2.642,-168.84,83.72,71.337,-402.21,,-265.83,,504.0,
174.96,166.53,-3.6808,-171.91,86.227,71.794,-407.39,,-279.13,,505.44,
178.56,168.68,-4.5987,-174.6,88.392,72.134,-411.98,,-291.9,,506.39,
181.57,170.45,-5.3589,-176.84,90.196,72.292,-416.06,,-304.06,,506.83,
183.92,171.74,-5.9462,-178.55,91.633,72.201,-419.69,,-315.53,,506.74,
185.61,172.47,-6.3704,-179.69,92.704,71.8,-422.92,,-326.26,,506.04,
186.62,172.57,-6.6616,-180.22,93.42,71.051,-425.67,,-336.19,,504.62,
186.93,171.99,-6.8598,-180.09,93.789,69.948,-427.73,,-345.2,,502.3,
186.47,170.7,-7.0001,-179.26,93.804,68.529,-428.66,,-353.04,,498.86,
185.12,168.67,-7.0979,-177.67,93.416,66.86,-427.78,,-359.4,,493.99,
182.69,165.85,-7.1389,-175.19,92.521,65.018,-424.38,,-363.98,,487.41,
178.96,162.17,-7.0799,-171.7,90.968,63.062,-417.93,,-366.56,,478.83,
173.68,157.51,-6.8657,-167.03,88.589,61.014,-408.25,,-366.98,,468.06,
166.68,151.74,-6.4555,-161.04,85.245,58.844,-395.51,,-365.11,,455.0,
157.96,144.72,-5.8436,-153.64,80.852,56.476,-380.03,,-360.79,,439.63,
147.72,136.39,-5.0623,-144.82,75.449,53.816,-362.15,,-353.87,,421.97,
136.4,126.8,-4.1681,-134.73,69.242,50.788,-342.2,,-344.26,,402.15,
124.53,116.19,-3.2222,-123.64,62.558,47.366,-320.52,,-331.98,,380.34,
112.53,104.92,-2.2735,-111.93,55.695,43.587,-297.39,,-317.08,,356.86,
100.63,93.42,-1.3506,-99.948,48.823,39.525,-273.08,,-299.62,,332.12,
88.878,82.017,-0.46821,-87.941,41.995,35.268,-247.84,,-279.69,,306.53,
77.229,70.901,0.35827,-76.045,35.224,30.893,-222.02,,-257.49,,280.5,
65.632,60.115,1.0996,-64.322,28.547,26.457,-196.04,,-233.4,,254.31,
54.089,49.618,1.7095,-52.806,22.053,21.997,-170.28,,-207.93,,228.17,
42.682,39.338,2.1316,-41.542,15.879,17.529,-144.96,,-181.6,,202.23,
31.575,29.229,2.3123,-30.621,10.192,13.056,-120.18,,-154.85,,176.65,
21.0,19.303,2.2143,-20.183,5.1472,8.5821,-95.654,,-128.09,,151.56,
11.202,9.6499,1.8264,-10.409,0.84675,4.1274,-70.747,,-101.74,,127.11,
2.3944,0.42012,1.1695,-1.4674,-2.6822,-0.26833,-45.765,,-76.358,,103.35,
-5.289,-8.2107,0.29924,6.5194,-5.4876,-4.5451,-23.693,,-52.875,,80.284,
-11.814,-16.088,-0.69958,13.503,-7.6741,-8.6303,-7.7377,,-32.498,,58.374,
-17.248,-23.109,-1.7309,19.507,-9.3784,-12.451,2.1864,,-16.377,,39.046,
-21.728,-29.237,-2.7145,24.611,-10.738,-15.948,8.5659,,-5.1341,,23.87,
-25.413,-34.494,-3.611,28.921,-11.859,-19.09,13.747,,1.6779,,12.906,
-28.444,-38.951,-4.4323,32.549,-12.799,-21.877,18.534,,5.8143,,4.9326,
-30.927,-42.707,-5.2296,35.594,-13.567,-24.335,22.639,,9.0019,,-1.2693,
-32.937,-45.868,-6.0641,38.145,-14.148,-26.498,25.802,,11.838,,-6.4166,
-34.537,-48.533,-6.9771,40.274,-14.528,-28.402,28.094,,14.294,,-10.846,
-35.786,-50.782,-7.9731,42.043,-14.714,-30.075,29.713,,16.27,,-14.712,
-36.738,-52.678,-9.0206,43.503,-14.731,-31.54,30.83,,17.731,,-18.105,
-37.441,-54.266,-10.065,44.69,-14.616,-32.812,31.565,,18.694,,-21.093,
-37.943,-55.58,-11.045,45.637,-14.416,-33.905,31.994,,19.211,,-23.73,
-38.298,-56.643,-11.906,46.372,-14.185,-34.82,32.176,,19.359,,-26.047,
-38.566,-57.47,-12.611,46.927,-13.985,-35.553,32.163,,19.232,,-28.056,
-38.798,-58.077,-13.149,47.333,-13.862,-36.101,32.009,,18.93,,-29.761,
-39.02,-58.478,-13.545,47.618,-13.828,-36.466,31.762,,18.539,,-31.175,
-39.222,-58.691,-13.847,47.795,-13.851,-36.659,31.468,,18.127,,-32.33,
-39.364,-58.738,-14.099,47.869,-13.877,-36.704,31.16,,17.734,,-33.268,
-39.397,-58.64,-14.314,47.834,-13.855,-36.625,30.855,,17.374,,-34.039,
-39.287,-58.422,-14.464,47.684,-13.764,-36.452,30.561,,17.043,,-34.687,
-39.028,-58.103,-14.489,47.418,-13.625,-36.207,30.275,,16.737,,-35.248,
-38.637,-57.698,-14.32,47.04,-13.476,-35.908,29.995,,16.454,,-35.743,
-38.142,-57.213,-13.909,46.557,-13.359,-35.564,29.721,,16.207,,-36.185,
-37.575,-56.643,-13.249,45.98,-13.297,-35.173,29.458,,16.016,,-36.577,
-36.979,-55.982,-12.379,45.327,-13.306,-34.719,29.218,,15.907,,-36.912,
-36.411,-55.23,-11.372,44.629,-13.397,-34.188,29.016,,15.903,,-37.176,
-35.935,-54.4,-10.319,43.932,-13.578,-33.566,28.86,,16.011,,-37.355,
-35.595,-53.519,-9.3135,43.279,-13.843,-32.854,28.752,,16.213,,-37.446,
-35.388,-52.619,-8.4327,42.695,-14.155,-32.072,28.679,,16.461,,-37.47,
-35.255,-51.732,-7.7255,42.178,-14.447,-31.257,28.617,,16.69,,-37.467,
-35.106,-50.882,-7.2023,41.698,-14.647,-30.453,28.536,,16.832,,-37.49,
-34.853,-50.079,-6.8299,41.214,-14.707,-29.704,28.409,,16.838,,-37.58,
-34.448,-49.318,-6.5338,40.689,-14.628,-29.035,28.219,,16.687,,-37.755,
-33.89,-48.586,-6.2281,40.103,-14.45,-28.453,27.963,,16.388,,-38.003,
-33.205,-47.872,-5.8628,39.455,-14.228,-27.951,27.648,,15.965,,-38.293,
-32.432,-47.168,-5.4537,38.753,-13.996,-27.528,27.288,,15.444,,-38.585,
-31.603,-46.477,-5.0751,38.015,-13.759,-27.18,26.896,,14.846,,-38.848,
-30.749,-45.807,-4.8202,37.267,-13.496,-26.901,26.485,,14.183,,-39.062,
-29.912,-45.17,-4.7545,36.543,-13.191,-26.675,26.067,,13.462,,-39.22,
-29.137,-44.575,-4.8874,35.874,-12.847,-26.477,25.651,,12.692,,-39.323,
-28.46,-44.018,-5.1678,35.278,-12.486,-26.274,25.246,,11.892,,-39.373,
-27.886,-43.479,-5.5014,34.748,-12.135,-26.03,24.867,,11.084,,-39.368,
-27.385,-42.923,-5.7806,34.251,-11.816,-25.72,24.532,,10.3,,-39.303,
