I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-3.6059,-2.5376,-5.1057,3.46,-0.28718,-2.4908,,,,8.6187e-08,,
-3.381,-2.5052,-5.335,3.3118,-0.12625,-2.5828,,,,8.6187e-08,,
-3.183,-2.4083,-5.4897,3.1391,0.0065729,-2.603,,,,8.6187e-08,,
-3.0181,-2.217,-5.5476,2.9471,0.11528,-2.516,,,,8.6187e-08,,
-2.8858,-1.9301,-5.5131,2.7476,0.20758,-2.3205,,,,8.6187e-08,,
-2.7814,-1.5692,-5.4089,2.5536,0.28998,-2.0407,,,,8.6187e-08,,
-2.6977,-1.1676,-5.2593,2.3751,0.36359,-1.7127,,,,8.6187e-08,,
-2.6262,-0.76228,-5.0825,2.2166,0.42397,-1.3779,,,,8.6187e-08,,
-2.5569,-0.38919,-4.8925,2.0758,0.46557,-1.0779,,,,8.6187e-08,,
-2.4793,-0.076216,-4.7044,1.9441,0.48689,-0.84564,,,,8.6187e-08,,
-2.3852,0.16029,-4.536,1.8118,0.49289,-0.69945,,,,8.6187e-08,,
-2.273,0.31267,-4.408,1.6751,0.49371,-0.64132,,,,8.6187e-08,,
-2.1498,0.38037,-4.336,1.5415,0.50018,-0.658,,,,8.6187e-08,,
-2.0301,0.37573,-4.3183,1.4257,0.51802,-0.72199,,,,8.6187e-08,,
-1.9315,0.33004,-4.3293,1.3406,0.54475,-0.79455,,,,8.6187e-08,,
-1.8675,0.28774,-4.3291,1.2891,0.57229,-0.8341,,,,8.6187e-08,,
-1.8416,0.28798,-4.2853,1.2637,0.5942,-0.81021,,,,8.6187e-08,,
-1.8465,0.34552,-4.1946,1.2536,0.6127,-0.71799,,,,8.6187e-08,,
-1.8667,0.44268,-4.0894,1.2517,0.64003,-0.5846,,,,8.6187e-08,,
-1.8842,0.53655,-4.0259,1.2562,0.69229,-0.46119,,,,8.6187e-08,,
-1.8849,0.5781,-4.0586,1.2671,0.77925,-0.40233,,,,8.6187e-08,,
-1.8631,0.53405,-4.2162,1.2839,0.89693,-0.44453,,,,8.6187e-08,,
-1.8223,0.40122,-4.4895,1.3029,1.0276,-0.5938,,,,8.6187e-08,,
-1.7713,0.20808,-4.8327,1.3173,1.1462,-0.82395,,,,8.6187e-08,,
-1.7204,0.0037676,-5.1782,1.3186,1.2315,-1.0856,,,,8.6187e-08,,
-1.6793,-0.16186,-5.4625,1.3012,1.2743,-1.3247,,,,8.6187e-08,,
-1.6556,-0.25847,-5.6512,1.2665,1.2814,-1.5025,,,,8.6187e-08,,
-1.6546,-0.28542,-5.7473,1.2234,1.2702,-1.6044,,,,8.6187e-08,,
-1.6782,-0.26634,-5.778,1.1866,1.2598,-1.6361,,,,8.6187e-08,,
-1.7249,-0.23225,-5.7709,1.171,1.2619,-1.6114,,,,8.6187e-08,,
-1.7902,-0.20313,-5.7363,1.1861,1.2775,-1.5416,,,,8.6187e-08,,
-1.8668,-0.17832,-5.6613,1.2317,1.2962,-1.4303,,,,8.6187e-08,,
-1.9467,-0.13938,-5.5135,1.297,1.2996,-1.2726,,,,8.6187e-08,,
-2.0238,-0.061827,-5.2563,1.3644,1.2673,-1.0615,,,,8.6187e-08,,
-2.0954,0.06944,-4.8743,1.4166,1.1849,-0.80019,,,,8.6187e-08,,
-2.1635,0.24653,-4.3922,1.4454,1.0525,-0.51224,,,,8.6187e-08,,
-2.2346,0.43489,-3.8735,1.4566,0.88548,-0.23959,,,,8.6187e-08,,
-2.3178,0.58576,-3.3944,1.4672,0.70645,-0.026161,,,,8.6187e-08,,
-2.4219,0.66096,-3.0083,1.496,0.5338,0.10284,,,,8.6187e-08,,
-2.5512,0.65531,-2.7239,1.553,0.37438,0.15352,,,,8.6187e-08,,
-2.7019,0.60135,-2.5061,1.6345,0.22497,0.1618,,,,8.6187e-08,,
-2.8621,0.55285,-2.2988,1.7258,0.079473,0.17827,,,,8.6187e-08,,
-3.0143,0.55769,-2.0537,1.8091,-0.064249,0.24643,,,,8.6187e-08,,
-3.1429,0.63512,-1.7513,1.8724,-0.20207,0.38427,,,,8.6187e-08,,
-3.2381,0.76829,-1.4057,1.9141,-0.3251,0.57703,,,,8.6187e-08,,
-3.2974,0.91429,-1.0579,1.9408,-0.42274,0.78362,,,,8.6187e-08,,
-3.3239,1.0235,-0.76132,1.962,-0.48604,0.95321,,,,8.6187e-08,,
-3.3243,1.0574,-0.56493,1.986,-0.51066,1.0443,,,,8.6187e-08,,
-3.3089,0.99898,-0.49789,2.0186,-0.49847,1.0376,,,,8.6187e-08,,
-3.2899,0.85707,-0.56068,2.0616,-0.45705,0.93994,,,,8.6187e-08,,
-3.2784,0.66481,-0.72665,2.1124,-0.39739,0.78015,,,,8.6187e-08,,
-3.281,0.46846,-0.95278,2.1638,-0.33041,0.59901,,,,8.6187e-08,,
-3.2983,0.30812,-1.196,2.208,-0.26372,0.43431,,,,8.6187e-08,,
-3.3265,0.19999,-1.4291,2.2409,-0.19969,0.30642,,,,8.6187e-08,,
-3.3595,0.13156,-1.6479,2.2654,-0.13607,0.21149,,,,8.6187e-08,,
-3.3919,0.071742,-1.8636,2.2903,-0.069333,0.12604,,,,8.6187e-08,,
-3.4198,-0.012833,-2.0879,2.3257,0.00072845,0.02054,,,,8.6187e-08,,
-3.4419,-0.14535,-2.3213,2.3775,0.068571,-0.12576,,,,8.6187e-08,,
-3.4597,-0.33442,-2.554,2.4466,0.12506,-0.3181,,,,8.6187e-08,,
-3.4771,-0.57577,-2.7744,2.5304,0.16346,-0.54906,,,,8.6187e-08,,
-3.4991,-0.85519,-2.975,2.6263,0.18349,-0.80353,,,,8.6187e-08,,
-3.5312,-1.1494,-3.1488,2.7318,0.1889,-1.0602,,,,8.6187e-08,,
-3.5786,-1.427,-3.2825,2.843,0.18169,-1.2917,,,,8.6187e-08,,
-3.6447,-1.6522,-3.3546,2.9522,0.15852,-1.4677,,,,8.6187e-08,,
-3.7293,-1.7924,-3.341,3.0476,0.11188,-1.5619,,,,8.6187e-08,,
-3.8285,-1.8277,-3.2248,3.1178,0.034022,-1.56,,,,8.6187e-08,,
-3.9365,-1.7578,-3.0027,3.1568,-0.080245,-1.4659,,,,8.6187e-08,,
-4.0482,-1.6037,-2.685,3.1666,-0.23249,-1.2998,,,,8.6187e-08,,
-4.1596,-1.3973,-2.2915,3.1533,-0.4194,-1.0897,,,,8.6187e-08,,
-4.2633,-1.1644,-1.8462,3.1187,-0.63018,-0.85802,,,,8.6187e-08,,
-4.3451,-0.91168,-1.3724,3.0549,-0.84545,-0.61239,,,,8.6187e-08,,
-4.3845,-0.62224,-0.88717,2.9445,-1.0408,-0.34225,,,,8.6187e-08,,
-4.361,-0.2588,-0.39583,2.7652,-1.1946,-0.022476,,,,8.6187e-08,,
-4.2613,0.22411,0.10982,2.4985,-1.2954,0.37627,,,,8.6187e-08,,
-4.0818,0.86033,0.64229,2.136,-1.341,0.87275,,,,8.6187e-08,,
-3.8228,1.6526,1.2003,1.6794,-1.3294,1.461,,,,8.6187e-08,,
-3.4782,2.5636,1.7546,1.1363,-1.2492,2.105,,,,8.6187e-08,,
-3.0249,3.5246,2.2529,0.51316,-1.0744,2.7491,,,,8.6187e-08,,
-2.4149,4.457,2.6399,-0.19135,-0.7663,3.3367,,,,8.6187e-08,,
-1.5679,5.2938,2.8821,-0.98975,-0.27034,3.822,,,,8.6187e-08,,
-0.3647,5.988,2.9933,-1.9016,0.4998,4.1691,,,,8.6187e-08,,
1.3504,6.512,3.075,-2.9425,1.685,4.3544,,,,8.6187e-08,,
3.7437,6.8619,3.3532,-4.1193,3.4332,4.3687,,,,8.6187e-08,,
6.931,7.0676,4.0287,-5.4452,5.7058,4.2136,,,,8.6187e-08,,
10.893,7.1864,4.4551,-6.9732,8.3292,3.8867,,,,8.6187e-08,,
15.419,7.2705,2.7677,-8.8113,11.427,3.35,,,,8.6187e-08,,
20.173,7.333,-1.8228,-11.085,15.31,2.5016,,,,8.6187e-08,,
24.883,7.3505,-8.4595,-13.836,20.116,1.2194,,,,8.6187e-08,,
29.459,7.2972,-16.164,-16.911,25.75,-0.5229,,,,8.6187e-08,,
33.93,7.1686,-24.222,-19.998,31.945,-2.6115,,,,8.6187e-08,,
38.347,6.9744,-32.063,-22.82,38.333,-4.8666,,,,8.6187e-08,,
42.745,6.7306,-39.242,-25.28,44.519,-7.1223,,,,8.6187e-08,,
47.147,6.4633,-45.519,-27.434,50.18,-9.2588,,,,8.6187e-08,,
51.587,6.2088,-50.867,-29.414,55.143,-11.205,,,,8.6187e-08,,
56.111,6.0001,-55.343,-31.386,59.405,-12.921,,,,8.6187e-08,,
60.761,5.8523,-58.987,-33.52,63.092,-14.395,,,,8.6187e-08,,
65.52,5.7557,-61.836,-35.959,66.367,-15.658,,,,8.6187e-08,,
70.225,5.6768,-63.965,-38.774,69.349,-16.785,,,,8.6187e-08,,
74.531,5.5658,-65.543,-41.888,72.074,-17.867,,,,8.6187e-08,,
77.995,5.3705,-66.904,-45.004,74.529,-18.977,,,,8.6187e-08,,
80.301,5.0546,-68.367,-47.615,76.701,-20.174,,,,8.6187e-08,,
81.401,4.6061,-70.022,-49.182,78.594,-21.524,,,,8.6187e-08,,
81.462,4.0312,-71.836,-49.351,80.205,-23.1,,,,8.6187e-08,,
80.712,3.3387,-73.807,-48.035,81.518,-24.957,,,,8.6187e-08,,
79.366,2.5263,-75.956,-45.367,82.499,-27.124,,,,8.6187e-08,,
77.614,1.5765,-78.275,-41.676,83.096,-29.59,,,,8.6187e-08,,
75.613,0.47718,-80.714,-37.45,83.241,-32.291,,,,8.6187e-08,,
73.454,-0.73835,-83.146,-33.215,82.881,-35.06,,,,8.6187e-08,,
71.124,-1.9735,-85.262,-29.321,81.976,-37.59,,,,8.6187e-08,,
68.505,-3.1071,-86.479,-25.807,80.433,-39.478,,,,8.6187e-08,,
65.388,-4.0575,-86.075,-22.489,78.049,-40.368,,,,8.6187e-08,,
61.559,-4.809,-83.605,-19.15,74.645,-40.084,,,,8.6187e-08,,
56.976,-5.3833,-79.227,-15.692,70.32,-38.683,,,,8.6187e-08,,
51.888,-5.8003,-73.579,-12.221,65.424,-36.435,,,,8.6187e-08,,
46.632,-6.069,-67.323,-8.9605,60.215,-33.728,,,,8.6187e-08,,
41.321,-6.1978,-60.859,-6.0931,54.72,-30.907,,,,8.6187e-08,,
35.835,-6.2065,-54.386,-3.6804,48.867,-28.163,,,,8.6187e-08,,
30.009,-6.1269,-47.969,-1.6988,42.623,-25.511,,,,8.6187e-08,,
23.784,-5.9964,-41.529,-0.079809,35.972,-22.84,,,,8.6187e-08,,
17.234,-5.8517,-34.913,1.2854,28.9,-19.988,,,,8.6187e-08,,
10.443,-5.7271,-27.873,2.5512,21.368,-16.823,,,,8.6187e-08,,
3.2787,-5.6562,-19.779,3.9275,13.061,-13.359,,,,8.6187e-08,,
-4.9601,-5.6707,-10.355,5.7383,3.415,-9.8746,,,,8.6187e-08,,
-14.516,-5.7939,-2.05,8.5466,-5.4351,-6.7931,,,,8.6187e-08,,
-21.001,-6.0248,3.1379,12.642,-10.627,-4.3462,,,,8.6187e-08,,
-22.802,-6.3052,5.4999,16.041,-12.697,-2.4983,,,,8.6187e-08,,
-21.949,-6.4664,5.0125,16.906,-11.961,-1.1249,,,,8.6187e-08,,
-18.904,-6.2103,4.3887,15.173,-9.9091,-0.052692,,,,8.6187e-08,,
-17.144,-5.2538,6.2582,12.798,-9.3377,1.039,,,,8.6187e-08,,
-20.83,-4.0394,9.6985,13.83,-12.711,2.9179,,,,8.6187e-08,,
-32.358,-3.8751,16.383,19.092,-21.676,2.9501,,,,8.6187e-08,,
-53.136,-5.8603,29.485,30.157,-39.498,4.3838,,,,8.6187e-08,,
-80.503,-9.6422,51.999,46.719,-62.365,6.6979,,,,8.6187e-08,,
-107.16,-14.868,71.411,64.606,-84.553,9.3171,,,,8.6187e-08,,
-124.94,-20.746,81.686,76.95,-99.536,11.112,,,,8.6187e-08,,
-124.57,-24.547,77.931,77.198,-98.947,10.618,,,,8.6187e-08,,
-97.485,-20.819,57.642,59.261,-76.536,7.7779,,,,8.6187e-08,,
-39.646,-0.54662,25.238,17.35,-32.182,6.0996,,,,8.6187e-08,,
47.089,52.721,-5.3845,-53.546,26.677,16.45,,,,8.6187e-08,,
155.56,153.32,-15.396,-156.1,86.717,63.095,,,,8.6187e-08,,
275.38,301.14,13.611,-289.57,133.24,154.0,,,,8.6187e-08,,
395.38,499.1,92.639,-448.58,154.87,291.96,,,,8.6187e-08,,
505.17,735.19,219.98,-621.86,146.69,473.19,,,,8.6187e-08,,
595.81,984.12,379.37,-791.9,111.8,676.91,,,,8.6187e-08,,
660.48,1210.1,542.05,-936.81,61.439,870.77,,,,8.6187e-08,,
695.45,1373.8,672.89,-1034.8,12.149,1017.6,,,,8.6187e-08,,
700.59,1443.3,739.89,-1069.7,-19.882,1085.4,,,,8.6187e-08,,
678.19,1403.5,725.11,-1036.0,-24.773,1058.0,,,,8.6187e-08,,
630.9,1262.2,632.55,-939.68,-3.1153,941.36,,,,8.6187e-08,,
560.32,1048.5,488.92,-796.91,33.097,763.26,,,,8.6187e-08,,
467.59,804.09,335.33,-629.28,64.049,565.09,,,,8.6187e-08,,
355.27,571.18,212.6,-458.67,70.19,388.2,,,,8.6187e-08,,
229.17,380.54,146.79,-302.48,40.901,260.84,,,,8.6187e-08,,
98.643,245.18,141.84,-171.07,-21.283,191.31,,,,8.6187e-08,,
-24.714,161.33,182.06,-67.952,-102.72,169.79,,,,8.6187e-08,,
-129.61,114.56,241.53,8.1487,-184.9,176.37,,,,8.6187e-08,,
-207.71,87.063,294.87,61.106,-251.01,189.91,,,,8.6187e-08,,
-255.17,65.719,324.37,95.42,-290.19,194.55,,,,8.6187e-08,,
-272.76,44.646,322.92,114.78,-299.32,183.4,,,,8.6187e-08,,
-265.02,21.927,293.62,121.82,-282.0,157.78,,,,8.6187e-08,,
-239.06,0.55652,246.13,118.7,-245.8,123.64,,,,8.6187e-08,,
-202.59,-15.088,191.64,107.86,-200.11,87.632,,,,8.6187e-08,,
-162.59,-23.747,139.86,91.984,-153.9,55.571,,,,8.6187e-08,,
-124.86,-26.293,98.15,73.773,-113.7,31.475,,,,8.6187e-08,,
-93.573,-19.809,69.014,56.301,-82.814,19.556,,,,8.6187e-08,,
-70.422,-12.352,52.191,41.9,-61.51,14.253,,,,8.6187e-08,,
-55.068,-6.5664,44.881,32.144,-47.948,12.622,,,,8.6187e-08,,
-45.976,-3.1597,41.8,26.598,-39.882,12.023,,,,8.6187e-08,,
-41.115,-2.3555,38.826,23.786,-36.068,11.915,,,,8.6187e-08,,
-38.678,-2.3538,35.509,22.402,-34.698,12.825,,,,8.6187e-08,,
-37.623,-2.5144,33.394,21.76,-34.18,14.232,,,,8.6187e-08,,
-37.436,-2.6501,31.988,21.521,-33.869,11.774,,,,8.6187e-08,,
-37.652,-2.6979,30.811,20.731,-33.007,7.6655,,,,8.6187e-08,,
-36.376,-2.6726,29.929,17.881,-32.429,5.7483,,,,8.6187e-08,,
-32.117,-2.6364,27.962,14.943,-30.174,4.7427,,,,8.6187e-08,,
-28.521,-2.6499,25.421,13.102,-27.239,4.0931,,,,8.6187e-08,,
-26.189,-2.7369,23.056,12.073,-25.068,3.598,,,,8.6187e-08,,
-24.718,-2.882,20.945,11.512,-23.555,3.1556,,,,8.6187e-08,,
-23.727,-3.0557,18.95,11.192,-22.37,2.707,,,,8.6187e-08,,
-22.934,-3.2445,16.948,10.982,-21.266,2.2245,,,,8.6187e-08,,
-22.172,-3.4569,14.907,10.818,-20.113,1.7047,,,,8.6187e-08,,
-21.364,-3.7085,12.885,10.671,-18.891,1.1574,,,,8.6187e-08,,
-20.498,-4.0024,10.984,10.532,-17.644,0.59802,,,,8.6187e-08,,
-19.581,-4.3194,9.2853,10.386,-16.422,0.047633,,,,8.6187e-08,,
-18.62,-4.6203,7.8241,10.214,-15.253,-0.467,,,,8.6187e-08,,
-17.622,-4.8598,6.5928,9.9964,-14.137,-0.91795,,,,8.6187e-08,,
-16.606,-5.0031,5.5617,9.7257,-13.066,-1.2847,,,,8.6187e-08,,
-15.608,-5.039,4.6909,9.4122,-12.046,-1.5638,,,,8.6187e-08,,
-14.669,-4.9848,3.938,9.0766,-11.088,-1.7739,,,,8.6187e-08,,
-13.818,-4.8782,3.2622,8.74,-10.209,-1.9518,,,,8.6187e-08,,
-13.061,-4.7623,2.6288,8.417,-9.4155,-2.1371,,,,8.6187e-08,,
-12.386,-4.6682,2.0168,8.1143,-8.7066,-2.3552,,,,8.6187e-08,,
-11.77,-4.6031,1.4267,7.8312,-8.0742,-2.6053,,,,8.6187e-08,,
-11.193,-4.547,0.88643,7.5593,-7.5109,-2.8571,,,,8.6187e-08,,
-10.638,-4.4587,0.4433,7.2839,-7.0135,-3.0589,,,,8.6187e-08,,
-10.097,-4.295,0.14285,6.9894,-6.5783,-3.1572,,,,8.6187e-08,,
-9.5648,-4.034,0.00076228,6.6681,-6.1934,-3.1239,,,,8.6187e-08,,
-9.0423,-3.6898,-0.014026,6.3259,-5.8339,-2.9747,,,,8.6187e-08,,
-8.5302,-3.3058,0.027334,5.9779,-5.467,-2.7633,,,,8.6187e-08,,
-8.0306,-2.9347,0.040585,5.6405,-5.067,-2.5587,,,,8.6187e-08,,
-7.5458,-2.6183,-0.039057,5.3243,-4.6275,-2.4194,,,,8.6187e-08,,
-7.078,-2.3763,-0.23822,5.0314,-4.1617,-2.377,,,,8.6187e-08,,
-6.6262,-2.2026,-0.54658,4.7549,-3.6906,-2.431,,,,8.6187e-08,,
-6.1846,-2.0719,-0.9323,4.4815,-3.2301,-2.5558,,,,8.6187e-08,,
-5.7426,-1.953,-1.3626,4.1979,-2.783,-2.7164,,,,8.6187e-08,,
-5.2869,-1.823,-1.8201,3.8948,-2.3383,-2.8871,,,,8.6187e-08,,
-4.8021,-1.6736,-2.3121,3.567,-1.8742,-3.0616,,,,8.6187e-08,,
-4.2719,-1.5082,-2.8653,3.2111,-1.3652,-3.249,,,,8.6187e-08,,
-3.6811,-1.3325,-3.51,2.8231,-0.79061,-3.4618,,,,8.6187e-08,,
-3.0178,-1.1482,-4.2619,2.3982,-0.14169,-3.7052,,,,8.6187e-08,,
-2.2725,-0.95042,-5.1107,1.9303,0.57883,-3.9734,,,,8.6187e-08,,
-1.4337,-0.72848,-6.0228,1.4095,1.3648,-4.2511,,,,8.6187e-08,,
-0.48078,-0.46496,-6.9512,0.81817,2.2179,-4.5125,,,,8.6187e-08,,
0.62395,-0.13454,-7.8447,0.12521,3.1543,-4.7232,,,,8.6187e-08,,
1.9375,0.29379,-8.6573,-0.71805,4.2026,-4.8464,,,,8.6187e-08,,
3.5339,0.85214,-9.357,-1.7835,5.3965,-4.8544,,,,8.6187e-08,,
5.4997,1.572,-9.9302,-3.1736,6.7632,-4.7369,,,,8.6187e-08,,
7.9196,2.491,-10.379,-5.0319,8.3147,-4.5003,,,,8.6187e-08,,
10.857,3.6643,-10.716,-7.5291,10.046,-4.1617,,,,8.6187e-08,,
14.315,5.1706,-10.961,-10.781,11.947,-3.7445,,,,8.6187e-08,,
18.203,7.1042,-11.14,-14.681,14.015,-3.2717,,,,8.6187e-08,,
22.34,9.5467,-11.282,-18.855,16.254,-2.7593,,,,8.6187e-08,,
26.548,12.527,-11.408,-22.908,18.65,-2.2095,,,,8.6187e-08,,
30.749,16.011,-11.527,-26.665,21.159,-1.6101,,,,8.6187e-08,,
34.953,19.936,-11.63,-30.157,23.719,-0.93689,,,,8.6187e-08,,
39.194,24.242,-11.692,-33.514,26.304,-0.1562,,,,8.6187e-08,,
43.494,28.848,-11.685,-36.944,28.948,0.77601,,,,8.6187e-08,,
47.904,33.609,-11.597,-40.754,31.714,1.9179,,,,8.6187e-08,,
52.57,38.448,-11.444,-45.312,34.658,3.3576,,,,8.6187e-08,,
57.733,43.565,-11.274,-50.809,37.806,5.2405,,,,8.6187e-08,,
63.581,49.408,-11.148,-57.053,41.146,7.762,,,,8.6187e-08,,
70.057,56.231,-11.111,-63.639,44.627,11.042,,,,8.6187e-08,,
76.883,63.694,-11.167,-70.255,48.178,14.972,,,,8.6187e-08,,
83.808,71.12,-11.268,-76.788,51.72,19.276,,,,8.6187e-08,,
90.727,78.064,-11.335,-83.301,55.187,23.713,,,,8.6187e-08,,
97.647,84.482,-11.275,-89.949,58.527,28.155,,,,8.6187e-08,,
104.63,90.653,-11.022,-96.885,61.706,32.559,,,,8.6187e-08,,
111.76,97.062,-10.55,-104.21,64.708,36.897,,,,8.6187e-08,,
119.15,104.22,-9.877,-111.97,67.529,41.18,,,,8.6187e-08,,
126.87,112.45,-9.0506,-120.19,70.17,45.55,,,,8.6187e-08,,
134.9,121.68,-8.1166,-128.79,72.638,50.205,,,,8.6187e-08,,
143.03,131.56,-7.1029,-137.65,74.962,55.225,,,,8.6187e-08,,
151.03,141.66,-6.0181,-146.59,77.196,60.571,,,,8.6187e-08,,
158.78,151.68,-4.8617,-155.45,79.388,66.188,,,,8.6187e-08,,
166.25,161.48,-3.6355,-164.15,81.534,72.03,,,,8.6187e-08,,
173.38,170.94,-2.3516,-172.64,83.57,77.996,,,,8.6187e-08,,
180.06,180.06,-1.0369,-180.88,85.425,83.931,,,,8.6187e-08,,
186.17,188.95,0.27086,-188.82,87.07,89.728,,,,8.6187e-08,,
191.62,197.7,1.5338,-196.33,88.516,95.326,,,,8.6187e-08,,
196.42,206.19,2.7177,-203.21,89.8,100.59,,,,8.6187e-08,,
200.68,214.06,3.7859,-209.3,90.969,105.38,,,,8.6187e-08,,
204.51,220.97,4.7008,-214.56,92.075,109.68,,,,8.6187e-08,,
208.02,226.84,5.4467,-219.1,93.164,113.58,,,,8.6187e-08,,
211.29,231.72,6.0575,-223.13,94.272,117.18,,,,8.6187e-08,,
214.36,235.69,6.6089,-226.82,95.401,120.49,,,,8.6187e-08,,
217.23,238.99,7.169,-230.32,96.505,123.47,,,,8.6187e-08,,
219.85,242.11,7.7508,-233.68,97.5,126.1,,,,8.6187e-08,,
222.13,245.35,8.2996,-236.82,98.294,128.3,,,,8.6187e-08,,
224.0,248.43,8.7154,-239.52,98.84,129.94,,,,8.6187e-08,,
225.39,250.71,8.8919,-241.49,99.16,130.84,,,,8.6187e-08,,
226.26,251.69,8.7517,-242.56,99.32,130.86,,,,8.6187e-08,,
226.57,251.12,8.2713,-242.57,99.373,129.84,,,,8.6187e-08,,
226.25,248.91,7.4975,-241.41,99.318,127.68,,,,8.6187e-08,,
225.19,245.11,6.5435,-238.96,99.102,124.35,,,,8.6187e-08,,
223.26,240.02,5.5499,-235.25,98.675,120.16,,,,8.6187e-08,,
220.38,234.06,4.6245,-230.41,98.015,115.68,,,,8.6187e-08,,
216.52,227.51,3.798,-224.65,97.135,111.21,,,,8.6187e-08,,
211.7,220.29,3.0245,-218.07,96.034,106.61,,,,8.6187e-08,,
205.94,212.12,2.2186,-210.63,94.628,101.66,,,,8.6187e-08,,
199.22,202.79,1.309,-202.22,92.737,96.245,,,,8.6187e-08,,
191.49,192.25,0.28357,-192.78,90.221,90.267,,,,8.6187e-08,,
182.73,180.57,-0.80342,-182.37,87.133,83.594,,,,8.6187e-08,,
172.94,167.92,-1.8626,-171.14,83.672,76.272,,,,8.6187e-08,,
162.26,154.62,-2.8027,-159.35,79.98,68.664,,,,8.6187e-08,,
150.92,141.23,-3.5457,-147.29,76.059,61.281,,,,8.6187e-08,,
139.26,128.28,-4.0367,-135.24,71.882,54.463,,,,8.6187e-08,,
127.61,116.16,-4.2535,-123.44,67.438,48.31,,,,8.6187e-08,,
116.22,105.05,-4.2104,-112.1,62.711,42.89,,,,8.6187e-08,,
105.23,94.986,-3.9495,-101.38,57.682,38.31,,,,8.6187e-08,,
94.676,85.886,-3.5258,-91.312,52.351,34.538,,,,8.6187e-08,,
84.573,77.536,-2.9942,-81.842,46.731,31.319,,,,8.6187e-08,,
74.941,69.617,-2.4047,-72.873,40.845,28.3,,,,8.6187e-08,,
65.838,61.871,-1.8074,-64.313,34.773,25.164,,,,8.6187e-08,,
57.429,54.261,-1.2608,-56.103,28.712,21.677,,,,8.6187e-08,,
50.017,47.034,-0.83031,-48.206,22.997,17.925,,,,8.6187e-08,,
43.76,40.44,-0.57059,-40.706,18.0,14.361,,,,8.6187e-08,,
38.258,34.234,-0.50642,-34.006,13.891,11.233,,,,8.6187e-08,,
32.828,28.093,-0.6263,-28.5,10.451,8.464,,,,8.6187e-08,,
27.04,22.135,-0.89007,-24.12,7.3123,5.9416,,,,8.6187e-08,,
20.801,16.564,-1.2446,-20.473,4.694,3.6267,,,,8.6187e-08,,
14.253,11.424,-1.642,-17.084,2.9782,1.5404,,,,8.6187e-08,,
8.1233,6.7312,-2.0537,-13.505,1.9437,-0.27694,,,,8.6187e-08,,
3.5591,2.6421,-2.4695,-9.4557,1.2544,-1.7912,,,,8.6187e-08,,
0.79191,-0.48551,-2.8831,-5.2083,0.7376,-2.9845,,,,8.6187e-08,,
-0.81343,-2.3601,-3.2777,-1.665,0.32298,-3.8679,,,,8.6187e-08,,
-1.8354,-3.2177,-3.623,0.5939,-0.022858,-4.4951,,,,8.6187e-08,,
-2.5747,-3.6406,-3.8807,1.8395,-0.32344,-4.9419,,,,8.6187e-08,,
-3.1654,-3.9924,-4.0131,2.5756,-0.59907,-5.2614,,,,8.6187e-08,,
-3.6675,-4.3455,-3.9938,3.1061,-0.866,-5.4662,,,,8.6187e-08,,
-4.1097,-4.6701,-3.8212,3.552,-1.1336,-5.5502,,,,8.6187e-08,,
-4.5074,-4.9399,-3.5237,3.9521,-1.4027,-5.5187,,,,8.6187e-08,,
-4.8714,-5.1547,-3.153,4.3196,-1.6686,-5.4002,,,,8.6187e-08,,
-5.211,-5.3297,-2.765,4.661,-1.9257,-5.2385,,,,8.6187e-08,,
-5.5339,-5.4779,-2.4016,4.9786,-2.1752,-5.0732,,,,8.6187e-08,,
-5.8453,-5.6007,-2.0819,5.267,-2.4265,-4.9252,,,,8.6187e-08,,
-6.1461,-5.6903,-1.801,5.5135,-2.6969,-4.7947,,,,8.6187e-08,,
-6.4332,-5.7396,-1.5352,5.7043,-3.0059,-4.671,,,,8.6187e-08,,
-6.7021,-5.7511,-1.2573,5.8335,-3.3687,-4.5494,,,,8.6187e-08,,
-6.95,-5.7381,-0.95907,5.9086,-3.7895,-4.4405,,,,8.6187e-08,,
-7.1765,-5.719,-0.65317,5.9487,-4.2559,-4.3607,,,,8.6187e-08,,
-7.3818,-5.7045,-0.35001,5.9747,-4.7397,-4.3095,,,,8.6187e-08,,
-7.5635,-5.6858,-0.037807,6.0002,-5.205,-4.254,,,,8.6187e-08,,
-7.7178,-5.6273,0.31482,6.0255,-5.6209,-4.1373,,,,8.6187e-08,,
-7.8415,-5.4763,0.74585,6.0397,-5.9709,-3.9014,,,,8.6187e-08,,
-7.9331,-5.1823,1.2889,6.0253,-6.254,-3.5043,,,,8.6187e-08,,
-7.994,-4.7162,1.9607,5.966,-6.4793,-2.9303,,,,8.6187e-08,,
-8.0266,-4.083,2.7445,5.8531,-6.6606,-2.1992,,,,8.6187e-08,,
-8.0336,-3.3308,3.5776,5.6892,-6.8115,-1.3768,,,,8.6187e-08,,
-8.0168,-2.549,4.3591,5.4881,-6.9424,-0.56899,,,,8.6187e-08,,
-7.9768,-1.843,4.9867,5.2684,-7.0584,0.10769,,,,8.6187e-08,,
-7.9118,-1.2949,5.3982,5.0444,-7.1595,0.5668,,,,8.6187e-08,,
-7.8175,-0.93488,5.5842,4.8198,-7.2429,0.78154,,,,8.6187e-08,,
-7.6896,-0.73601,5.5787,4.5897,-7.3052,0.78888,,,,8.6187e-08,,
